Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11242499.PPB
Processed: 07/18/2014 12:27:58
Using Version: 1.11
Device: CTD
Start Date: 05/04/2014
Timestamp (s)	Suspect Timestamp	Temperature	Conductivity	Pressure	Salinity
1399183182.806	y	12.1353	3.68378	23.549	31.8072
1399183182.869	n	12.1353	3.68380	23.577	31.8073
1399183182.932	n	12.1354	3.68382	23.596	31.8075
1399183182.994	n	12.1353	3.68378	23.549	31.8071
1399183183.056	n	12.1354	3.68380	23.577	31.8073
1399183183.117	n	12.1357	3.68382	23.622	31.8072
1399183183.183	n	12.1353	3.68375	23.634	31.8069
1399183183.245	n	12.1355	3.68380	23.596	31.8072
1399183183.307	n	12.1355	3.68381	23.605	31.8072
1399183183.371	n	12.1355	3.68380	23.613	31.8072
1399183183.434	n	12.1355	3.68379	23.622	31.8071
1399183183.495	n	12.1355	3.68377	23.634	31.8069
1399183183.557	n	12.1355	3.68376	23.641	31.8068
1399183183.620	n	12.1355	3.68375	23.647	31.8067
1399183183.684	n	12.1354	3.68375	23.653	31.8068
1399183183.748	n	12.1354	3.68375	23.660	31.8068
1399183183.808	n	12.1354	3.68375	23.664	31.8067
1399183183.870	n	12.1354	3.68375	23.668	31.8067
1399183183.932	n	12.1355	3.68375	23.674	31.8067
1399183183.996	n	12.1355	3.68376	23.673	31.8068
1399183184.058	n	12.1355	3.68378	23.671	31.8069
1399183184.119	n	12.1356	3.68378	23.678	31.8069
1399183184.185	n	12.1356	3.68378	23.680	31.8069
1399183184.246	n	12.1356	3.68378	23.677	31.8069
1399183184.307	n	12.1356	3.68378	23.674	31.8069
1399183185.473	n	12.1356	3.68378	23.670	31.8068
1399183185.496	n	12.1356	3.68378	23.666	31.8069
1399183185.516	n	12.1355	3.68378	23.664	31.8069
1399183185.531	n	12.1354	3.68377	23.661	31.8070
1399183185.538	n	12.1354	3.68377	23.653	31.8069
1399183185.545	n	12.1354	3.68376	23.649	31.8068
1399183185.552	n	12.1354	3.68374	23.639	31.8067
1399183185.559	n	12.1353	3.68373	23.630	31.8067
1399183185.567	n	12.1353	3.68374	23.623	31.8067
1399183185.575	n	12.1353	3.68374	23.616	31.8068
1399183185.582	n	12.1353	3.68374	23.606	31.8068
1399183185.588	n	12.1353	3.68374	23.596	31.8068
1399183185.594	n	12.1353	3.68373	23.584	31.8067
1399183185.600	n	12.1353	3.68374	23.576	31.8068
1399183185.606	n	12.1352	3.68374	23.564	31.8069
1399183185.612	n	12.1352	3.68374	23.552	31.8069
1399183185.618	n	12.1352	3.68374	23.538	31.8069
1399183185.624	n	12.1352	3.68375	23.527	31.8069
1399183185.632	n	12.1352	3.68375	23.517	31.8070
1399183185.640	n	12.1352	3.68376	23.504	31.8071
1399183185.647	n	12.1351	3.68377	23.492	31.8072
1399183185.684	n	12.1350	3.68377	23.481	31.8073
1399183185.744	n	12.1350	3.68377	23.467	31.8073
1399183185.808	n	12.1351	3.68375	23.455	31.8072
1399183185.871	n	12.1351	3.68375	23.443	31.8071
1399183185.934	n	12.1351	3.68374	23.428	31.8070
1399183185.994	n	12.1351	3.68373	23.415	31.8069
1399183186.059	n	12.1350	3.68372	23.404	31.8069
1399183186.119	n	12.1350	3.68373	23.388	31.8071
1399183186.183	n	12.1350	3.68374	23.376	31.8071
1399183186.246	n	12.1350	3.68375	23.362	31.8072
1399183186.307	n	12.1351	3.68375	23.348	31.8072
1399183186.369	n	12.1351	3.68374	23.335	31.8071
1399183186.431	n	12.1351	3.68374	23.325	31.8071
1399183186.496	n	12.1352	3.68374	23.314	31.8071
1399183186.557	n	12.1352	3.68374	23.305	31.8070
1399183186.620	n	12.1352	3.68374	23.288	31.8070
1399183186.683	n	12.1352	3.68374	23.280	31.8070
1399183186.748	n	12.1352	3.68375	23.271	31.8070
1399183186.808	n	12.1352	3.68375	23.258	31.8071
1399183186.870	n	12.1353	3.68376	23.247	31.8071
1399183186.936	n	12.1353	3.68376	23.243	31.8071
1399183186.994	n	12.1353	3.68375	23.229	31.8071
1399183187.057	n	12.1353	3.68374	23.218	31.8070
1399183187.120	n	12.1353	3.68374	23.211	31.8069
1399183187.184	n	12.1353	3.68373	23.201	31.8068
1399183187.245	n	12.1353	3.68372	23.190	31.8067
1399183187.307	n	12.1353	3.68371	23.184	31.8067
1399183187.369	n	12.1353	3.68371	23.177	31.8066
1399183187.433	n	12.1353	3.68371	23.167	31.8066
1399183187.494	n	12.1353	3.68371	23.162	31.8066
1399183187.559	n	12.1353	3.68371	23.152	31.8067
1399183187.621	n	12.1353	3.68373	23.145	31.8068
1399183187.683	n	12.1353	3.68374	23.134	31.8069
1399183187.748	n	12.1354	3.68375	23.127	31.8070
1399183187.808	n	12.1354	3.68375	23.121	31.8070
1399183187.870	n	12.1355	3.68375	23.115	31.8069
1399183187.933	n	12.1355	3.68374	23.107	31.8068
1399183187.994	n	12.1355	3.68374	23.099	31.8068
1399183188.056	n	12.1354	3.68373	23.089	31.8068
1399183188.120	n	12.1354	3.68372	23.085	31.8067
1399183188.183	n	12.1354	3.68372	23.078	31.8067
1399183188.244	n	12.1355	3.68372	23.070	31.8067
1399183188.310	n	12.1355	3.68373	23.065	31.8067
1399183188.370	n	12.1355	3.68373	23.056	31.8067
1399183188.434	n	12.1356	3.68373	23.050	31.8067
1399183188.496	y	12.1356	3.68374	23.044	31.8067
1399183188.558	n	12.1356	3.68374	23.036	31.8067
1399183188.622	n	12.1356	3.68373	23.031	31.8067
