Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11127064.PPB
Processed: 07/18/2014 12:27:45
Using Version: 1.11
Device: CTD
Start Date: 04/22/2014
Timestamp (s)	Suspect Timestamp	Temperature	Conductivity	Pressure	Salinity
1398185827.683	y	10.9769	3.60437	17.360	32.0346
1398185827.746	n	10.9770	3.60439	17.367	32.0347
1398185827.808	n	10.9769	3.60435	17.368	32.0343
1398185827.871	n	10.9770	3.60437	17.360	32.0345
1398185827.935	n	10.9769	3.60439	17.367	32.0348
1398185827.995	n	10.9773	3.60439	17.374	32.0344
1398185828.057	n	10.9772	3.60435	17.376	32.0341
1398185828.122	n	10.9771	3.60438	17.368	32.0345
1398185828.187	n	10.9772	3.60438	17.371	32.0344
1398185828.248	n	10.9772	3.60438	17.373	32.0344
1398185828.311	n	10.9771	3.60438	17.374	32.0345
1398185828.371	n	10.9770	3.60438	17.376	32.0345
1398185828.434	n	10.9770	3.60438	17.376	32.0346
1398185828.498	n	10.9771	3.60439	17.379	32.0346
1398185828.559	n	10.9771	3.60439	17.383	32.0346
1398185828.622	n	10.9772	3.60439	17.384	32.0345
1398185828.684	n	10.9772	3.60439	17.386	32.0345
1398185828.748	n	10.9772	3.60439	17.391	32.0345
1398185828.810	n	10.9772	3.60439	17.389	32.0345
1398185828.872	n	10.9772	3.60439	17.392	32.0345
1398185828.934	n	10.9772	3.60439	17.391	32.0345
1398185828.998	n	10.9772	3.60438	17.392	32.0344
1398185829.061	n	10.9773	3.60438	17.393	32.0343
1398185829.121	n	10.9773	3.60437	17.398	32.0342
1398185829.186	n	10.9773	3.60436	17.395	32.0341
1398185829.832	n	10.9773	3.60436	17.395	32.0341
1398185829.843	n	10.9773	3.60435	17.395	32.0340
1398185829.849	n	10.9773	3.60434	17.399	32.0339
1398185829.867	n	10.9773	3.60434	17.401	32.0339
1398185829.873	n	10.9773	3.60434	17.402	32.0339
1398185829.878	n	10.9773	3.60434	17.402	32.0339
1398185829.886	n	10.9773	3.60433	17.403	32.0338
1398185829.894	n	10.9773	3.60433	17.400	32.0338
1398185829.901	n	10.9773	3.60433	17.403	32.0338
1398185829.908	n	10.9773	3.60434	17.403	32.0339
1398185829.914	n	10.9773	3.60434	17.403	32.0339
1398185829.937	n	10.9773	3.60434	17.401	32.0339
1398185829.998	n	10.9773	3.60433	17.402	32.0339
1398185830.060	n	10.9773	3.60433	17.399	32.0338
1398185830.123	n	10.9773	3.60432	17.396	32.0337
1398185830.188	n	10.9773	3.60431	17.395	32.0336
1398185830.248	n	10.9774	3.60430	17.393	32.0335
1398185830.316	n	10.9774	3.60430	17.394	32.0334
1398185830.372	n	10.9774	3.60430	17.393	32.0334
1398185830.436	n	10.9774	3.60430	17.386	32.0335
1398185830.498	n	10.9774	3.60431	17.384	32.0335
1398185830.560	n	10.9774	3.60431	17.383	32.0335
1398185830.623	n	10.9774	3.60431	17.380	32.0336
1398185830.685	n	10.9774	3.60431	17.376	32.0335
1398185830.746	n	10.9775	3.60431	17.374	32.0335
1398185830.809	n	10.9775	3.60430	17.370	32.0334
1398185830.872	n	10.9775	3.60429	17.368	32.0333
1398185830.936	n	10.9775	3.60428	17.361	32.0332
1398185830.997	n	10.9775	3.60429	17.357	32.0332
1398185831.060	n	10.9775	3.60430	17.356	32.0333
1398185831.122	n	10.9776	3.60431	17.353	32.0333
1398185831.184	n	10.9776	3.60431	17.350	32.0333
1398185831.253	n	10.9777	3.60431	17.346	32.0333
1398185831.308	n	10.9777	3.60430	17.341	32.0333
1398185831.372	n	10.9776	3.60430	17.334	32.0333
