Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11079419.PPB
Processed: 07/18/2014 12:27:35
Using Version: 1.11
Device: CTD
Start Date: 04/17/2014
Timestamp (s)	Suspect Timestamp	Temperature	Conductivity	Pressure	Salinity
1397773914.376	y	10.9138	3.63499	0.584	32.4001
1397774250.980	n	9.8424	3.61533	19.712	33.1604
1397774251.043	n	9.8425	3.61532	19.698	33.1602
1397774251.105	n	9.8425	3.61527	19.689	33.1598
1397774251.168	n	9.8425	3.61533	19.712	33.1603
1397774251.231	n	9.8425	3.61532	19.698	33.1602
1397774251.291	n	9.8426	3.61512	19.668	33.1582
1397774251.354	n	9.8426	3.61503	19.656	33.1573
1397774251.420	n	9.8425	3.61526	19.689	33.1597
1397774251.480	n	9.8425	3.61522	19.681	33.1593
1397774251.545	n	9.8426	3.61517	19.673	33.1587
1397774251.607	n	9.8426	3.61511	19.668	33.1580
1397774251.670	n	9.8426	3.61504	19.656	33.1573
1397774251.732	n	9.8427	3.61496	19.647	33.1565
1397774251.793	n	9.8427	3.61487	19.643	33.1555
1397774251.856	n	9.8427	3.61478	19.635	33.1545
1397774251.919	n	9.8428	3.61466	19.625	33.1533
1397774251.982	n	9.8428	3.61456	19.616	33.1522
1397774252.043	n	9.8429	3.61444	19.607	33.1510
1397774252.105	n	9.8429	3.61434	19.598	33.1499
1397774252.170	n	9.8430	3.61424	19.592	33.1489
1397774252.230	n	9.8430	3.61415	19.579	33.1479
1397774252.293	n	9.8430	3.61405	19.570	33.1469
1397774252.355	n	9.8430	3.61397	19.562	33.1460
1397774252.418	n	9.8430	3.61389	19.553	33.1452
1397774252.482	n	9.8430	3.61381	19.544	33.1445
1397774252.723	n	9.8431	3.61374	19.532	33.1438
1397774252.734	n	9.8431	3.61369	19.523	33.1431
1397774252.740	n	9.8431	3.61364	19.515	33.1426
1397774252.755	n	9.8431	3.61359	19.504	33.1422
1397774252.794	n	9.8430	3.61354	19.493	33.1418
1397774252.857	n	9.8429	3.61349	19.484	33.1413
1397774252.919	n	9.8429	3.61345	19.478	33.1409
1397774252.982	n	9.8428	3.61340	19.471	33.1405
1397774253.045	n	9.8428	3.61336	19.459	33.1401
1397774253.107	n	9.8428	3.61332	19.451	33.1397
1397774253.169	n	9.8428	3.61327	19.441	33.1392
