Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11304999.PPB
Processed: 07/18/2014 12:28:09
Using Version: 1.11
Device: CTD
Start Date: 05/10/2014
Timestamp (s)	Suspect Timestamp	Temperature	Conductivity	Pressure	Salinity
1399723182.683	y	12.5033	3.68709	20.983	31.5290
1399723182.746	n	12.5036	3.68709	20.998	31.5288
1399723182.809	n	12.5035	3.68711	21.003	31.5290
1399723182.871	n	12.5036	3.68709	20.983	31.5288
1399723182.935	n	12.5035	3.68709	20.998	31.5289
1399723182.995	n	12.5036	3.68704	21.028	31.5284
1399723183.059	n	12.5037	3.68711	21.034	31.5289
1399723183.123	n	12.5036	3.68710	21.003	31.5289
1399723183.185	n	12.5036	3.68710	21.009	31.5289
1399723183.249	n	12.5036	3.68710	21.019	31.5288
1399723183.312	n	12.5037	3.68709	21.028	31.5287
1399723183.373	n	12.5038	3.68708	21.034	31.5285
1399723183.436	n	12.5039	3.68708	21.041	31.5284
1399723183.497	n	12.5041	3.68709	21.046	31.5284
1399723183.562	n	12.5043	3.68710	21.053	31.5283
1399723183.624	n	12.5046	3.68711	21.059	31.5281
1399723183.686	n	12.5049	3.68711	21.066	31.5279
1399723183.750	n	12.5051	3.68710	21.075	31.5277
1399723183.811	n	12.5052	3.68710	21.079	31.5275
1399723183.872	n	12.5054	3.68710	21.083	31.5274
1399723183.936	n	12.5055	3.68711	21.089	31.5273
1399723183.996	n	12.5057	3.68712	21.096	31.5273
1399723184.060	n	12.5058	3.68713	21.102	31.5273
1399723184.123	n	12.5059	3.68713	21.109	31.5272
1399723184.184	n	12.5061	3.68714	21.112	31.5271
1399723185.759	n	12.5062	3.68713	21.118	31.5270
1399723185.793	n	12.5063	3.68712	21.124	31.5268
1399723185.817	n	12.5063	3.68711	21.131	31.5267
1399723185.836	n	12.5063	3.68711	21.134	31.5266
1399723185.843	n	12.5064	3.68710	21.135	31.5265
1399723185.850	n	12.5064	3.68710	21.140	31.5265
1399723185.858	n	12.5065	3.68710	21.144	31.5264
1399723185.866	n	12.5065	3.68710	21.149	31.5263
1399723185.873	n	12.5066	3.68709	21.152	31.5263
1399723185.880	n	12.5065	3.68710	21.151	31.5263
1399723185.887	n	12.5065	3.68711	21.159	31.5264
1399723185.893	n	12.5066	3.68713	21.160	31.5266
1399723185.900	n	12.5066	3.68714	21.157	31.5267
1399723185.906	n	12.5066	3.68714	21.160	31.5266
1399723185.911	n	12.5067	3.68714	21.164	31.5266
1399723185.917	n	12.5067	3.68713	21.164	31.5265
1399723185.923	n	12.5068	3.68713	21.165	31.5264
1399723185.929	n	12.5068	3.68712	21.165	31.5263
1399723185.936	n	12.5069	3.68711	21.164	31.5262
1399723185.942	n	12.5069	3.68712	21.164	31.5262
1399723185.948	n	12.5069	3.68713	21.162	31.5264
1399723185.954	n	12.5070	3.68714	21.161	31.5264
1399723185.961	n	12.5070	3.68713	21.162	31.5263
1399723185.968	n	12.5070	3.68712	21.163	31.5261
1399723185.975	n	12.5071	3.68712	21.160	31.5260
1399723185.983	n	12.5072	3.68711	21.158	31.5260
1399723185.991	n	12.5072	3.68712	21.153	31.5260
1399723186.000	n	12.5072	3.68712	21.151	31.5260
1399723186.009	n	12.5072	3.68713	21.151	31.5261
1399723186.060	n	12.5071	3.68712	21.147	31.5261
1399723186.122	n	12.5071	3.68711	21.142	31.5260
1399723186.186	n	12.5072	3.68711	21.137	31.5259
1399723186.248	n	12.5072	3.68711	21.134	31.5259
1399723186.329	n	12.5072	3.68712	21.132	31.5260
1399723186.372	n	12.5072	3.68713	21.128	31.5260
1399723186.436	n	12.5073	3.68712	21.118	31.5259
1399723186.498	n	12.5073	3.68711	21.114	31.5258
1399723186.561	n	12.5074	3.68710	21.109	31.5257
1399723186.623	n	12.5074	3.68710	21.104	31.5257
1399723186.685	n	12.5073	3.68710	21.099	31.5257
1399723186.747	n	12.5073	3.68710	21.090	31.5258
1399723186.809	n	12.5072	3.68710	21.086	31.5257
1399723186.873	n	12.5072	3.68709	21.080	31.5257
1399723186.936	n	12.5072	3.68708	21.076	31.5257
1399723186.997	n	12.5071	3.68708	21.067	31.5257
1399723187.062	n	12.5070	3.68708	21.059	31.5258
1399723187.122	n	12.5070	3.68708	21.051	31.5259
1399723187.184	n	12.5069	3.68708	21.047	31.5259
1399723187.250	n	12.5068	3.68707	21.040	31.5258
1399723187.309	n	12.5068	3.68706	21.031	31.5259
1399723187.374	n	12.5067	3.68706	21.026	31.5259
1399723187.436	n	12.5066	3.68706	21.018	31.5259
1399723187.501	n	12.5066	3.68705	21.010	31.5259
1399723187.562	n	12.5065	3.68704	21.005	31.5259
1399723187.624	n	12.5064	3.68704	20.995	31.5259
1399723187.687	n	12.5063	3.68704	20.986	31.5261
1399723187.750	n	12.5062	3.68704	20.978	31.5262
1399723187.812	n	12.5060	3.68703	20.967	31.5262
1399723187.873	n	12.5058	3.68702	20.958	31.5263
1399723187.935	n	12.5057	3.68701	20.951	31.5263
1399723187.998	n	12.5057	3.68699	20.944	31.5261
1399723188.061	n	12.5057	3.68699	20.936	31.5261
1399723188.122	n	12.5057	3.68698	20.927	31.5260
1399723188.184	n	12.5055	3.68697	20.922	31.5261
1399723188.247	n	12.5054	3.68698	20.914	31.5263
1399723188.310	n	12.5053	3.68698	20.905	31.5263
1399723188.398	y	12.5052	3.68698	20.898	31.5264
1399723188.435	n	12.5052	3.68697	20.891	31.5264
1399723188.498	n	12.5051	3.68697	20.885	31.5264
1399723188.562	n	12.5050	3.68696	20.881	31.5264
1399723188.622	n	12.5049	3.68696	20.877	31.5265
1399723188.685	n	12.5048	3.68696	20.871	31.5266
1399723188.749	n	12.5047	3.68695	20.865	31.5267
1399723188.813	n	12.5046	3.68694	20.864	31.5266
1399723188.872	n	12.5045	3.68694	20.863	31.5267
1399723188.935	n	12.5045	3.68693	20.859	31.5266
1399723189.000	n	12.5044	3.68693	20.854	31.5267
1399723189.062	n	12.5043	3.68694	20.853	31.5268
1399723189.124	n	12.5041	3.68694	20.850	31.5270
1399723189.187	n	12.5040	3.68693	20.849	31.5270
1399723189.247	n	12.5038	3.68692	20.849	31.5271
1399723189.310	y	12.5037	3.68691	20.848	31.5271
1399723189.425	n	12.5036	3.68690	20.853	31.5271
1399723189.434	n	12.5034	3.68691	20.853	31.5273
1399723189.498	n	12.5033	3.68690	20.853	31.5274
1399723189.562	n	12.5031	3.68691	20.854	31.5276
1399723189.622	n	12.5030	3.68692	20.860	31.5277
1399723189.687	n	12.5029	3.68691	20.863	31.5278
1399723189.747	n	12.5028	3.68691	20.864	31.5278
1399723189.812	n	12.5027	3.68691	20.867	31.5279
1399723189.874	n	12.5026	3.68691	20.874	31.5280
1399723189.934	n	12.5024	3.68690	20.877	31.5281
1399723189.997	n	12.5023	3.68690	20.879	31.5281
1399723190.062	n	12.5022	3.68689	20.882	31.5281
1399723190.123	n	12.5021	3.68688	20.889	31.5281
1399723190.186	n	12.5021	3.68688	20.892	31.5281
1399723190.249	n	12.5019	3.68688	20.898	31.5282
1399723190.309	n	12.5018	3.68688	20.904	31.5283
1399723190.373	n	12.5017	3.68688	20.911	31.5285
1399723190.435	n	12.5015	3.68689	20.918	31.5286
1399723190.497	n	12.5014	3.68689	20.922	31.5287
1399723190.559	n	12.5013	3.68689	20.930	31.5288
1399723190.622	n	12.5011	3.68689	20.937	31.5290
1399723190.684	n	12.5010	3.68688	20.939	31.5290
1399723190.747	n	12.5008	3.68688	20.945	31.5291
1399723190.811	n	12.5007	3.68687	20.954	31.5292
1399723190.873	n	12.5006	3.68687	20.959	31.5293
1399723190.936	n	12.5005	3.68687	20.965	31.5294
1399723190.999	n	12.5004	3.68687	20.972	31.5295
1399723191.062	n	12.5002	3.68687	20.982	31.5296
1399723191.124	n	12.5001	3.68687	20.989	31.5297
1399723191.185	n	12.4999	3.68687	20.995	31.5298
1399723191.249	n	12.4997	3.68687	21.005	31.5300
1399723191.309	n	12.4995	3.68687	21.016	31.5301
1399723191.373	n	12.4993	3.68687	21.023	31.5303
1399723191.434	n	12.4991	3.68688	21.029	31.5305
1399723191.499	n	12.4989	3.68688	21.035	31.5307
1399723191.559	n	12.4986	3.68687	21.049	31.5308
1399723191.621	n	12.4984	3.68686	21.055	31.5309
1399723191.685	n	12.4983	3.68686	21.058	31.5310
1399723191.749	n	12.4981	3.68685	21.066	31.5312
1399723191.844	n	12.4979	3.68686	21.077	31.5314
1399723191.873	n	12.4976	3.68686	21.084	31.5315
1399723191.936	n	12.4974	3.68686	21.093	31.5318
1399723191.998	n	12.4971	3.68685	21.093	31.5320
1399723192.061	y	12.4968	3.68685	21.097	31.5322
1399723192.123	n	12.4966	3.68685	21.104	31.5323
1399723192.185	n	12.4965	3.68685	21.109	31.5325
1399723192.246	n	12.4963	3.68685	21.113	31.5326
1399723192.333	n	12.4962	3.68685	21.117	31.5327
1399723192.373	y	12.4960	3.68685	21.117	31.5328
1399723192.434	n	12.4958	3.68684	21.119	31.5329
1399723192.497	n	12.4956	3.68684	21.123	31.5331
1399723192.560	n	12.4954	3.68685	21.122	31.5333
1399723192.621	n	12.4952	3.68686	21.121	31.5335
1399723192.684	n	12.4951	3.68686	21.121	31.5337
1399723192.747	n	12.4949	3.68686	21.120	31.5338
1399723192.809	n	12.4947	3.68685	21.119	31.5339
1399723192.872	n	12.4945	3.68683	21.120	31.5339
1399723192.935	n	12.4943	3.68682	21.117	31.5339
1399723192.997	n	12.4941	3.68681	21.111	31.5341
1399723193.059	n	12.4940	3.68682	21.111	31.5342
1399723193.122	n	12.4938	3.68682	21.105	31.5344
1399723193.185	n	12.4936	3.68682	21.105	31.5346
1399723193.247	n	12.4935	3.68682	21.100	31.5347
1399723193.309	n	12.4933	3.68682	21.094	31.5349
1399723193.373	n	12.4931	3.68682	21.090	31.5349
1399723193.435	n	12.4930	3.68681	21.086	31.5350
1399723193.497	n	12.4929	3.68680	21.081	31.5350
1399723193.897	n	12.4927	3.68680	21.074	31.5351
1399723194.122	y	12.4926	3.68680	21.064	31.5353
1399723194.136	n	12.4924	3.68681	21.054	31.5355
1399723194.141	n	12.4923	3.68682	21.046	31.5356
1399723194.146	n	12.4921	3.68682	21.038	31.5358
1399723194.151	n	12.4920	3.68682	21.030	31.5359
1399723194.157	n	12.4919	3.68682	21.019	31.5361
1399723194.162	n	12.4918	3.68682	21.008	31.5362
1399723194.167	n	12.4916	3.68681	20.994	31.5362
1399723194.171	n	12.4915	3.68680	20.980	31.5362
1399723194.184	n	12.4913	3.68679	20.970	31.5362
1399723194.248	n	12.4913	3.68678	20.956	31.5362
1399723194.309	n	12.4912	3.68678	20.942	31.5362
1399723194.372	n	12.4911	3.68678	20.926	31.5364
1399723194.435	n	12.4910	3.68679	20.913	31.5365
1399723194.496	n	12.4909	3.68680	20.896	31.5367
1399723194.561	n	12.4908	3.68681	20.882	31.5369
1399723194.621	n	12.4907	3.68681	20.862	31.5370
1399723194.685	n	12.4906	3.68681	20.841	31.5371
1399723194.748	n	12.4906	3.68680	20.827	31.5370
1399723194.809	n	12.4906	3.68680	20.809	31.5370
1399723194.872	n	12.4906	3.68680	20.790	31.5370
1399723194.934	n	12.4905	3.68680	20.767	31.5371
1399723194.997	n	12.4905	3.68680	20.750	31.5372
1399723195.059	n	12.4904	3.68679	20.733	31.5371
1399723195.122	n	12.4904	3.68679	20.714	31.5371
1399723195.185	n	12.4904	3.68678	20.689	31.5370
1399723195.248	n	12.4904	3.68677	20.670	31.5370
1399723195.310	n	12.4904	3.68677	20.645	31.5370
1399723195.372	n	12.4903	3.68677	20.625	31.5371
1399723195.434	n	12.4903	3.68677	20.599	31.5371
1399723195.497	n	12.4903	3.68677	20.580	31.5370
1399723195.559	n	12.4903	3.68676	20.557	31.5370
1399723195.622	y	12.4903	3.68676	20.534	31.5370
1399723195.684	n	12.4903	3.68676	20.514	31.5370
1399723195.747	n	12.4903	3.68675	20.489	31.5369
1399723195.810	n	12.4903	3.68675	20.466	31.5369
1399723195.872	n	12.4904	3.68674	20.439	31.5368
1399723195.934	n	12.4905	3.68675	20.417	31.5367
1399723195.998	n	12.4906	3.68675	20.391	31.5367
1399723196.059	n	12.4907	3.68675	20.370	31.5365
1399723196.122	n	12.4908	3.68674	20.345	31.5364
1399723196.186	n	12.4910	3.68673	20.320	31.5363
