Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11282499.PPB
Processed: 07/18/2014 12:28:05
Using Version: 1.11
Device: CTD
Start Date: 05/08/2014
Timestamp (s)	Suspect Timestamp	Temperature	Conductivity	Pressure	Salinity
1399528782.687	y	11.3687	3.64699	22.278	32.1103
1399528782.748	n	11.3688	3.64698	22.271	32.1101
1399528782.809	n	11.3690	3.64697	22.272	32.1099
1399528782.872	n	11.3688	3.64699	22.278	32.1102
1399528782.936	n	11.3690	3.64698	22.271	32.1100
1399528782.997	n	11.3689	3.64697	22.272	32.1100
1399528783.059	n	11.3689	3.64698	22.272	32.1101
1399528783.128	n	11.3689	3.64699	22.272	32.1102
1399528783.187	n	11.3689	3.64699	22.273	32.1102
1399528783.249	n	11.3688	3.64699	22.270	32.1102
1399528783.313	n	11.3688	3.64698	22.272	32.1102
1399528783.373	n	11.3688	3.64698	22.272	32.1102
1399528783.437	n	11.3687	3.64699	22.266	32.1103
1399528783.500	n	11.3687	3.64698	22.263	32.1103
1399528783.562	n	11.3686	3.64698	22.261	32.1103
1399528783.624	n	11.3686	3.64698	22.259	32.1103
1399528783.688	n	11.3686	3.64698	22.259	32.1103
1399528783.751	n	11.3687	3.64699	22.256	32.1103
1399528783.811	n	11.3687	3.64699	22.252	32.1104
1399528783.875	n	11.3686	3.64699	22.254	32.1104
1399528783.938	n	11.3686	3.64699	22.249	32.1104
1399528783.999	n	11.3685	3.64698	22.246	32.1104
1399528784.060	n	11.3685	3.64698	22.242	32.1104
1399528784.127	n	11.3685	3.64697	22.241	32.1104
1399528784.186	n	11.3685	3.64697	22.242	32.1104
1399528785.532	n	11.3685	3.64698	22.234	32.1104
1399528785.553	n	11.3684	3.64697	22.229	32.1104
1399528785.573	n	11.3684	3.64697	22.228	32.1104
1399528785.596	n	11.3684	3.64697	22.225	32.1104
1399528785.605	n	11.3684	3.64696	22.221	32.1103
1399528785.613	n	11.3684	3.64696	22.216	32.1103
1399528785.621	n	11.3684	3.64695	22.211	32.1103
1399528785.629	n	11.3684	3.64695	22.210	32.1102
1399528785.638	n	11.3684	3.64695	22.204	32.1103
1399528785.646	n	11.3683	3.64695	22.202	32.1103
1399528785.654	n	11.3683	3.64694	22.199	32.1103
1399528785.661	n	11.3683	3.64694	22.192	32.1102
1399528785.669	n	11.3683	3.64693	22.189	32.1102
1399528785.678	n	11.3682	3.64693	22.187	32.1101
1399528785.687	n	11.3682	3.64693	22.184	32.1102
1399528785.695	n	11.3681	3.64692	22.178	32.1102
1399528785.701	n	11.3681	3.64692	22.176	32.1102
1399528785.707	n	11.3681	3.64692	22.176	32.1103
1399528785.712	n	11.3680	3.64692	22.168	32.1103
1399528785.719	n	11.3680	3.64692	22.164	32.1103
1399528785.726	n	11.3680	3.64693	22.161	32.1104
1399528785.733	n	11.3680	3.64692	22.161	32.1104
1399528785.739	n	11.3679	3.64692	22.157	32.1104
1399528785.744	n	11.3679	3.64691	22.155	32.1103
1399528785.751	n	11.3679	3.64689	22.147	32.1101
1399528785.812	n	11.3679	3.64688	22.143	32.1100
1399528785.873	n	11.3680	3.64687	22.140	32.1099
1399528785.936	n	11.3680	3.64687	22.136	32.1098
1399528785.998	n	11.3680	3.64688	22.134	32.1100
1399528786.061	n	11.3679	3.64689	22.132	32.1101
1399528786.129	n	11.3679	3.64689	22.128	32.1101
1399528786.188	n	11.3679	3.64689	22.125	32.1101
1399528786.248	n	11.3679	3.64689	22.119	32.1101
1399528786.312	n	11.3679	3.64689	22.115	32.1101
1399528786.376	n	11.3679	3.64690	22.114	32.1102
1399528786.439	n	11.3678	3.64691	22.109	32.1104
1399528786.500	n	11.3678	3.64691	22.106	32.1103
1399528786.568	n	11.3678	3.64689	22.101	32.1102
1399528786.624	n	11.3679	3.64689	22.100	32.1101
1399528786.689	n	11.3679	3.64688	22.096	32.1101
1399528786.750	n	11.3679	3.64688	22.093	32.1101
1399528786.811	n	11.3679	3.64689	22.090	32.1102
1399528786.875	n	11.3678	3.64689	22.089	32.1102
1399528786.939	n	11.3678	3.64690	22.084	32.1103
1399528787.000	n	11.3678	3.64690	22.082	32.1103
1399528787.063	n	11.3678	3.64691	22.079	32.1103
1399528787.128	n	11.3679	3.64691	22.076	32.1103
1399528787.186	n	11.3678	3.64690	22.074	32.1103
1399528787.248	n	11.3678	3.64690	22.070	32.1103
1399528787.311	n	11.3677	3.64689	22.070	32.1103
1399528787.376	n	11.3677	3.64689	22.069	32.1103
1399528787.436	n	11.3677	3.64689	22.064	32.1104
1399528787.500	n	11.3676	3.64689	22.060	32.1104
1399528787.567	n	11.3676	3.64689	22.056	32.1104
1399528787.623	n	11.3677	3.64689	22.053	32.1104
1399528787.688	n	11.3677	3.64689	22.053	32.1104
1399528787.750	n	11.3677	3.64689	22.053	32.1103
1399528787.812	n	11.3677	3.64689	22.053	32.1103
1399528787.874	n	11.3677	3.64688	22.049	32.1103
1399528787.937	n	11.3676	3.64688	22.041	32.1103
1399528787.999	n	11.3676	3.64688	22.041	32.1103
1399528788.062	n	11.3677	3.64689	22.038	32.1103
1399528788.127	n	11.3677	3.64689	22.038	32.1104
1399528788.190	n	11.3677	3.64689	22.035	32.1103
1399528788.251	n	11.3677	3.64688	22.033	32.1103
1399528788.310	n	11.3677	3.64688	22.029	32.1102
1399528788.374	y	11.3677	3.64688	22.027	32.1103
1399528788.437	n	11.3677	3.64689	22.028	32.1104
1399528788.499	n	11.3677	3.64690	22.027	32.1104
1399528788.567	n	11.3677	3.64690	22.025	32.1104
1399528788.626	n	11.3677	3.64689	22.023	32.1103
1399528788.689	n	11.3677	3.64687	22.021	32.1102
1399528788.751	n	11.3676	3.64686	22.019	32.1101
1399528788.811	n	11.3676	3.64686	22.021	32.1101
1399528788.876	n	11.3676	3.64687	22.017	32.1102
1399528788.936	y	11.3676	3.64688	22.015	32.1103
1399528789.082	n	11.3676	3.64689	22.018	32.1104
1399528789.090	n	11.3676	3.64689	22.020	32.1104
1399528789.129	n	11.3676	3.64689	22.017	32.1104
1399528789.188	n	11.3676	3.64688	22.018	32.1104
1399528789.249	n	11.3675	3.64687	22.018	32.1103
1399528789.311	n	11.3675	3.64687	22.016	32.1103
1399528789.374	n	11.3675	3.64687	22.015	32.1103
1399528789.439	n	11.3675	3.64687	22.015	32.1104
1399528789.501	n	11.3675	3.64687	22.014	32.1103
1399528789.561	n	11.3675	3.64686	22.018	32.1102
1399528789.626	n	11.3675	3.64685	22.019	32.1100
1399528789.686	n	11.3676	3.64684	22.018	32.1100
1399528789.748	n	11.3676	3.64684	22.018	32.1099
1399528789.812	n	11.3676	3.64684	22.020	32.1099
1399528789.874	n	11.3676	3.64684	22.019	32.1099
1399528789.938	n	11.3676	3.64684	22.020	32.1100
1399528789.999	n	11.3675	3.64684	22.020	32.1100
1399528790.062	n	11.3675	3.64684	22.023	32.1100
1399528790.127	n	11.3675	3.64684	22.023	32.1100
1399528790.187	n	11.3675	3.64684	22.023	32.1100
1399528790.248	n	11.3675	3.64684	22.026	32.1100
1399528790.311	n	11.3675	3.64684	22.031	32.1101
1399528790.373	n	11.3675	3.64685	22.031	32.1101
1399528790.437	n	11.3675	3.64685	22.028	32.1101
1399528790.502	n	11.3675	3.64684	22.033	32.1101
1399528790.564	n	11.3675	3.64685	22.034	32.1101
1399528790.627	n	11.3675	3.64685	22.036	32.1101
1399528790.689	n	11.3674	3.64684	22.036	32.1101
1399528790.749	n	11.3674	3.64684	22.040	32.1101
1399528790.811	n	11.3673	3.64683	22.042	32.1100
1399528790.874	n	11.3672	3.64682	22.043	32.1101
1399528790.938	n	11.3672	3.64683	22.045	32.1102
1399528790.998	n	11.3672	3.64684	22.049	32.1103
1399528791.061	n	11.3671	3.64685	22.051	32.1104
1399528791.126	n	11.3671	3.64684	22.052	32.1104
1399528791.189	n	11.3671	3.64683	22.060	32.1102
1399528791.249	n	11.3671	3.64682	22.060	32.1101
1399528791.313	n	11.3671	3.64681	22.064	32.1101
1399528791.373	n	11.3670	3.64681	22.068	32.1102
1399528791.437	n	11.3669	3.64682	22.073	32.1103
1399528791.500	n	11.3669	3.64682	22.074	32.1104
1399528791.562	n	11.3668	3.64682	22.077	32.1104
1399528791.623	n	11.3668	3.64682	22.078	32.1104
1399528791.685	n	11.3668	3.64681	22.084	32.1104
1399528791.748	n	11.3667	3.64681	22.087	32.1105
1399528791.836	n	11.3666	3.64682	22.088	32.1106
1399528791.874	n	11.3665	3.64682	22.089	32.1107
1399528791.937	n	11.3665	3.64682	22.090	32.1107
