Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11272499.PPB
Processed: 07/18/2014 12:28:03
Using Version: 1.11
Device: CTD
Start Date: 05/07/2014
Timestamp (s)	Suspect Timestamp	Temperature	Conductivity	Pressure	Salinity
1399442382.682	y	12.2074	3.68211	22.089	31.7305
1399442382.745	n	12.2075	3.68208	22.093	31.7302
1399442382.809	n	12.2077	3.68207	22.091	31.7299
1399442382.873	n	12.2075	3.68211	22.089	31.7304
1399442382.935	n	12.2077	3.68208	22.093	31.7300
1399442382.998	n	12.2077	3.68207	22.096	31.7299
1399442383.058	n	12.2079	3.68208	22.099	31.7298
1399442383.122	n	12.2077	3.68210	22.091	31.7302
1399442383.189	n	12.2078	3.68210	22.093	31.7301
1399442383.247	n	12.2078	3.68210	22.095	31.7301
1399442383.310	n	12.2078	3.68210	22.096	31.7300
1399442383.374	n	12.2079	3.68209	22.099	31.7300
1399442383.436	n	12.2079	3.68210	22.100	31.7300
1399442383.498	n	12.2080	3.68211	22.098	31.7300
1399442383.561	n	12.2080	3.68211	22.099	31.7300
1399442383.623	n	12.2080	3.68211	22.104	31.7300
1399442383.687	n	12.2081	3.68210	22.104	31.7298
1399442383.746	n	12.2081	3.68209	22.103	31.7298
1399442383.811	n	12.2082	3.68209	22.100	31.7297
1399442383.872	n	12.2082	3.68210	22.102	31.7297
1399442383.934	n	12.2083	3.68210	22.104	31.7297
1399442383.997	n	12.2083	3.68210	22.105	31.7296
1399442384.060	n	12.2084	3.68210	22.102	31.7296
1399442384.121	n	12.2085	3.68210	22.103	31.7295
1399442384.187	n	12.2085	3.68209	22.103	31.7294
1399442385.492	n	12.2086	3.68209	22.102	31.7293
1399442385.526	n	12.2087	3.68209	22.101	31.7292
1399442385.547	n	12.2087	3.68208	22.102	31.7291
1399442385.559	n	12.2088	3.68207	22.101	31.7290
1399442385.567	n	12.2088	3.68208	22.097	31.7290
1399442385.574	n	12.2088	3.68208	22.097	31.7290
1399442385.581	n	12.2088	3.68208	22.097	31.7291
1399442385.589	n	12.2088	3.68209	22.099	31.7292
1399442385.597	n	12.2088	3.68211	22.096	31.7293
1399442385.604	n	12.2088	3.68211	22.095	31.7293
1399442385.611	n	12.2087	3.68211	22.099	31.7294
1399442385.617	n	12.2087	3.68211	22.095	31.7294
1399442385.623	n	12.2087	3.68210	22.094	31.7293
1399442385.629	n	12.2086	3.68210	22.094	31.7294
1399442385.635	n	12.2086	3.68210	22.088	31.7294
1399442385.641	n	12.2086	3.68210	22.087	31.7294
1399442385.647	n	12.2086	3.68209	22.086	31.7293
1399442385.653	n	12.2086	3.68208	22.086	31.7292
1399442385.660	n	12.2086	3.68208	22.081	31.7292
1399442385.668	n	12.2085	3.68208	22.079	31.7293
1399442385.675	n	12.2084	3.68209	22.075	31.7294
1399442385.683	n	12.2084	3.68209	22.071	31.7295
1399442385.691	n	12.2084	3.68209	22.071	31.7295
1399442385.698	n	12.2084	3.68209	22.070	31.7295
1399442385.750	n	12.2084	3.68208	22.071	31.7294
1399442385.812	n	12.2084	3.68208	22.065	31.7294
1399442385.873	n	12.2083	3.68207	22.063	31.7294
1399442385.935	n	12.2083	3.68207	22.061	31.7294
1399442385.997	n	12.2083	3.68207	22.057	31.7294
1399442386.060	n	12.2083	3.68209	22.055	31.7296
1399442386.121	n	12.2083	3.68210	22.049	31.7296
1399442386.188	n	12.2084	3.68210	22.047	31.7297
1399442386.249	n	12.2084	3.68210	22.049	31.7296
1399442386.311	n	12.2083	3.68208	22.040	31.7295
1399442386.372	n	12.2083	3.68207	22.040	31.7294
1399442386.437	n	12.2082	3.68206	22.037	31.7294
1399442386.498	n	12.2082	3.68207	22.033	31.7295
1399442386.570	n	12.2081	3.68207	22.029	31.7296
1399442386.624	n	12.2081	3.68209	22.027	31.7297
1399442386.687	n	12.2081	3.68209	22.021	31.7298
1399442386.747	n	12.2081	3.68209	22.020	31.7298
1399442386.812	n	12.2081	3.68210	22.017	31.7298
1399442386.873	n	12.2081	3.68210	22.012	31.7299
1399442386.937	n	12.2081	3.68210	22.006	31.7299
1399442386.997	n	12.2081	3.68210	22.003	31.7299
1399442387.061	n	12.2080	3.68209	22.004	31.7299
1399442387.123	n	12.2080	3.68209	22.000	31.7298
1399442387.187	n	12.2081	3.68208	21.995	31.7297
1399442387.248	n	12.2081	3.68209	21.992	31.7298
