Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11317482.PPB
Processed: 07/18/2014 12:28:12
Using Version: 1.11
Device: CTD
Start Date: 05/11/2014
Timestamp (s)	Suspect Timestamp	Temperature	Conductivity	Pressure	Salinity
1399831036.800	y	12.1841	3.69092	22.124	31.8347
1399831036.863	n	12.1840	3.69092	22.130	31.8348
1399831036.927	n	12.1842	3.69092	22.130	31.8347
1399831036.988	n	12.1840	3.69092	22.124	31.8348
1399831037.051	n	12.1842	3.69092	22.130	31.8347
1399831037.112	n	12.1843	3.69092	22.138	31.8346
1399831037.176	n	12.1843	3.69088	22.138	31.8342
1399831037.240	n	12.1842	3.69092	22.130	31.8347
1399831037.303	n	12.1842	3.69091	22.135	31.8346
1399831037.365	n	12.1843	3.69091	22.140	31.8345
1399831037.427	n	12.1843	3.69090	22.138	31.8344
1399831037.488	n	12.1842	3.69091	22.138	31.8345
1399831037.551	n	12.1842	3.69091	22.143	31.8346
1399831037.615	n	12.1842	3.69092	22.148	31.8347
1399831037.676	n	12.1842	3.69093	22.150	31.8348
1399831037.740	n	12.1842	3.69094	22.154	31.8348
1399831037.801	n	12.1843	3.69095	22.155	31.8349
1399831037.864	n	12.1843	3.69094	22.157	31.8348
1399831037.927	n	12.1843	3.69093	22.160	31.8347
1399831037.990	n	12.1843	3.69093	22.163	31.8347
1399831038.053	n	12.1842	3.69092	22.163	31.8346
1399831038.115	n	12.1842	3.69092	22.164	31.8346
1399831038.179	n	12.1842	3.69093	22.166	31.8347
1399831038.239	n	12.1842	3.69092	22.172	31.8347
1399831038.302	n	12.1842	3.69091	22.171	31.8345
1399831039.665	n	12.1842	3.69089	22.170	31.8344
1399831039.691	n	12.1842	3.69089	22.171	31.8344
1399831039.709	n	12.1842	3.69089	22.173	31.8344
1399831039.726	n	12.1842	3.69090	22.173	31.8345
1399831039.731	n	12.1842	3.69090	22.173	31.8345
1399831039.737	n	12.1842	3.69091	22.175	31.8345
1399831039.743	n	12.1842	3.69091	22.174	31.8346
1399831039.749	n	12.1842	3.69091	22.178	31.8346
1399831039.755	n	12.1841	3.69091	22.176	31.8347
1399831039.760	n	12.1841	3.69091	22.177	31.8347
1399831039.766	n	12.1841	3.69091	22.177	31.8346
1399831039.771	n	12.1840	3.69089	22.179	31.8345
1399831039.776	n	12.1840	3.69088	22.175	31.8345
1399831039.780	n	12.1840	3.69088	22.175	31.8345
1399831039.785	n	12.1840	3.69089	22.174	31.8346
1399831039.790	n	12.1840	3.69090	22.172	31.8346
1399831039.795	n	12.1840	3.69090	22.172	31.8346
1399831039.800	n	12.1841	3.69090	22.174	31.8346
1399831039.805	n	12.1841	3.69091	22.170	31.8346
1399831039.810	n	12.1841	3.69092	22.172	31.8347
1399831039.815	n	12.1841	3.69093	22.169	31.8348
1399831039.820	n	12.1841	3.69094	22.171	31.8349
1399831039.827	n	12.1840	3.69093	22.173	31.8349
1399831039.833	n	12.1840	3.69092	22.168	31.8348
1399831039.866	n	12.1840	3.69091	22.167	31.8347
1399831039.929	n	12.1840	3.69089	22.165	31.8346
1399831039.989	n	12.1841	3.69088	22.163	31.8344
1399831040.052	n	12.1841	3.69088	22.161	31.8343
1399831040.116	n	12.1841	3.69088	22.163	31.8344
1399831040.177	n	12.1840	3.69088	22.162	31.8344
1399831040.239	n	12.1840	3.69089	22.159	31.8346
1399831040.302	n	12.1840	3.69091	22.157	31.8348
1399831040.364	n	12.1839	3.69092	22.157	31.8349
1399831040.429	n	12.1839	3.69092	22.155	31.8350
1399831040.489	n	12.1839	3.69092	22.154	31.8349
1399831040.553	n	12.1839	3.69091	22.155	31.8348
1399831040.614	n	12.1839	3.69089	22.152	31.8347
1399831040.679	n	12.1839	3.69088	22.148	31.8346
1399831040.740	n	12.1840	3.69088	22.150	31.8345
1399831040.802	n	12.1840	3.69089	22.144	31.8345
1399831040.866	n	12.1840	3.69089	22.143	31.8346
1399831040.929	n	12.1840	3.69090	22.142	31.8346
1399831040.990	n	12.1840	3.69089	22.142	31.8346
1399831041.052	n	12.1840	3.69089	22.143	31.8345
1399831041.116	n	12.1840	3.69089	22.141	31.8345
1399831041.179	n	12.1840	3.69090	22.139	31.8346
1399831041.238	n	12.1841	3.69091	22.135	31.8347
1399831041.303	n	12.1841	3.69092	22.136	31.8348
1399831041.363	n	12.1841	3.69093	22.136	31.8348
1399831041.428	n	12.1841	3.69092	22.133	31.8348
1399831041.489	n	12.1841	3.69091	22.132	31.8347
1399831041.551	n	12.1841	3.69090	22.131	31.8346
1399831041.613	n	12.1840	3.69090	22.132	31.8347
1399831041.677	n	12.1840	3.69090	22.130	31.8347
1399831041.739	n	12.1840	3.69090	22.129	31.8347
1399831041.801	n	12.1840	3.69089	22.129	31.8346
1399831041.866	n	12.1840	3.69089	22.130	31.8345
1399831041.927	n	12.1841	3.69089	22.128	31.8345
1399831041.989	n	12.1841	3.69091	22.128	31.8347
1399831042.051	n	12.1841	3.69092	22.127	31.8348
1399831042.116	n	12.1841	3.69092	22.127	31.8348
1399831042.178	n	12.1841	3.69091	22.127	31.8347
1399831042.240	n	12.1841	3.69091	22.124	31.8346
1399831042.302	n	12.1841	3.69090	22.124	31.8346
1399831042.364	n	12.1840	3.69090	22.125	31.8346
1399831042.427	n	12.1840	3.69090	22.122	31.8347
1399831042.489	y	12.1841	3.69091	22.124	31.8347
1399831042.552	n	12.1841	3.69091	22.124	31.8347
1399831042.616	n	12.1841	3.69090	22.124	31.8346
1399831042.678	n	12.1841	3.69089	22.127	31.8345
1399831042.739	n	12.1841	3.69088	22.125	31.8344
1399831042.801	n	12.1841	3.69088	22.127	31.8344
1399831042.867	n	12.1841	3.69089	22.123	31.8345
1399831042.928	n	12.1840	3.69090	22.127	31.8346
