Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11227499.PPB
Processed: 07/18/2014 12:27:56
Using Version: 1.11
Device: CTD
Start Date: 05/02/2014
Timestamp (s)	Suspect Timestamp	Temperature	Conductivity	Pressure	Salinity
1399053580.682	y	10.7310	3.59105	21.692	32.1161
1399053580.746	n	10.7310	3.59103	21.703	32.1159
1399053580.808	n	10.7309	3.59103	21.710	32.1159
1399053580.871	n	10.7310	3.59105	21.692	32.1161
1399053580.933	n	10.7309	3.59103	21.703	32.1160
1399053580.997	n	10.7309	3.59107	21.726	32.1163
1399053581.057	n	10.7308	3.59108	21.734	32.1166
1399053581.122	n	10.7309	3.59103	21.710	32.1160
1399053581.188	n	10.7309	3.59104	21.713	32.1160
1399053581.247	n	10.7309	3.59105	21.722	32.1161
1399053581.310	n	10.7309	3.59105	21.726	32.1162
1399053581.373	n	10.7308	3.59105	21.734	32.1162
1399053581.436	n	10.7308	3.59105	21.737	32.1162
1399053581.496	n	10.7309	3.59104	21.743	32.1161
1399053581.559	n	10.7309	3.59104	21.750	32.1160
1399053581.622	n	10.7309	3.59105	21.758	32.1161
1399053581.683	n	10.7309	3.59106	21.762	32.1162
1399053581.748	n	10.7309	3.59106	21.768	32.1162
1399053581.810	n	10.7309	3.59105	21.772	32.1161
1399053581.872	n	10.7309	3.59105	21.779	32.1161
1399053581.936	n	10.7309	3.59104	21.782	32.1160
1399053581.996	n	10.7309	3.59104	21.792	32.1160
1399053582.059	n	10.7309	3.59105	21.792	32.1161
1399053582.121	n	10.7309	3.59106	21.797	32.1161
1399053582.186	n	10.7309	3.59106	21.801	32.1162
1399053583.050	n	10.7309	3.59106	21.809	32.1163
1399053583.065	n	10.7308	3.59106	21.813	32.1162
1399053583.071	n	10.7308	3.59106	21.817	32.1163
1399053583.087	n	10.7308	3.59106	21.822	32.1162
1399053583.093	n	10.7309	3.59105	21.830	32.1161
1399053583.098	n	10.7309	3.59104	21.832	32.1160
1399053583.104	n	10.7309	3.59104	21.835	32.1159
1399053583.109	n	10.7309	3.59103	21.835	32.1159
1399053583.115	n	10.7309	3.59103	21.841	32.1159
1399053583.121	n	10.7309	3.59103	21.845	32.1159
1399053583.126	n	10.7309	3.59103	21.846	32.1159
1399053583.133	n	10.7309	3.59103	21.850	32.1159
1399053583.139	n	10.7308	3.59103	21.853	32.1160
1399053583.145	n	10.7308	3.59103	21.855	32.1160
1399053583.151	n	10.7307	3.59103	21.857	32.1160
1399053583.186	n	10.7307	3.59103	21.856	32.1160
1399053583.248	n	10.7308	3.59103	21.856	32.1160
1399053583.309	n	10.7308	3.59103	21.859	32.1160
1399053583.373	n	10.7308	3.59103	21.854	32.1159
1399053583.434	n	10.7308	3.59103	21.855	32.1159
1399053583.497	n	10.7309	3.59103	21.858	32.1159
1399053583.559	n	10.7309	3.59102	21.865	32.1158
1399053583.622	n	10.7309	3.59102	21.867	32.1158
1399053583.685	n	10.7309	3.59101	21.864	32.1156
1399053583.748	n	10.7310	3.59100	21.865	32.1155
1399053583.810	n	10.7310	3.59100	21.865	32.1155
1399053583.873	n	10.7310	3.59101	21.863	32.1155
1399053583.937	n	10.7310	3.59101	21.864	32.1156
1399053583.998	n	10.7310	3.59102	21.864	32.1157
1399053584.059	n	10.7310	3.59102	21.865	32.1157
1399053584.121	n	10.7310	3.59102	21.862	32.1157
1399053584.187	n	10.7310	3.59102	21.860	32.1157
1399053584.253	n	10.7310	3.59102	21.858	32.1157
1399053584.309	n	10.7309	3.59102	21.860	32.1157
1399053584.372	n	10.7309	3.59102	21.857	32.1158
1399053584.434	n	10.7309	3.59102	21.856	32.1157
1399053584.498	n	10.7310	3.59102	21.854	32.1157
1399053584.560	n	10.7310	3.59102	21.850	32.1157
1399053584.622	n	10.7310	3.59102	21.847	32.1157
1399053584.683	n	10.7310	3.59102	21.842	32.1157
1399053584.748	n	10.7310	3.59101	21.845	32.1156
1399053584.811	n	10.7310	3.59101	21.842	32.1156
1399053584.872	n	10.7310	3.59101	21.838	32.1156
1399053584.934	n	10.7309	3.59100	21.836	32.1156
1399053584.998	n	10.7309	3.59101	21.834	32.1157
1399053585.060	n	10.7309	3.59102	21.831	32.1157
1399053585.123	n	10.7310	3.59102	21.826	32.1157
1399053585.187	n	10.7309	3.59102	21.821	32.1158
1399053585.247	n	10.7309	3.59102	21.819	32.1158
1399053585.310	n	10.7309	3.59102	21.816	32.1158
1399053585.372	n	10.7309	3.59102	21.813	32.1158
1399053585.435	n	10.7309	3.59102	21.810	32.1158
1399053585.497	n	10.7310	3.59102	21.807	32.1158
1399053585.560	n	10.7310	3.59104	21.802	32.1159
1399053585.623	n	10.7310	3.59104	21.795	32.1159
1399053585.686	n	10.7311	3.59103	21.791	32.1158
1399053585.746	n	10.7310	3.59103	21.793	32.1158
1399053585.811	n	10.7310	3.59101	21.789	32.1157
1399053585.873	n	10.7310	3.59100	21.785	32.1155
1399053585.936	n	10.7310	3.59099	21.780	32.1155
1399053585.996	n	10.7310	3.59099	21.775	32.1155
1399053586.058	n	10.7310	3.59100	21.769	32.1155
1399053586.123	n	10.7310	3.59101	21.767	32.1157
1399053586.188	n	10.7310	3.59102	21.765	32.1158
1399053586.362	y	10.7310	3.59103	21.762	32.1159
1399053586.369	n	10.7309	3.59104	21.760	32.1160
1399053586.375	n	10.7309	3.59104	21.757	32.1160
1399053586.436	n	10.7309	3.59104	21.755	32.1161
1399053586.707	y	10.7309	3.59104	21.753	32.1160
1399053586.715	n	10.7309	3.59104	21.748	32.1160
1399053586.723	n	10.7309	3.59102	21.743	32.1159
1399053586.731	n	10.7309	3.59101	21.741	32.1158
1399053586.748	n	10.7309	3.59101	21.740	32.1157
1399053586.810	n	10.7309	3.59101	21.740	32.1157
1399053586.872	n	10.7310	3.59102	21.735	32.1158
1399053586.935	n	10.7310	3.59104	21.732	32.1159
1399053586.996	n	10.7310	3.59104	21.729	32.1160
1399053587.060	n	10.7309	3.59104	21.729	32.1160
1399053587.122	n	10.7309	3.59103	21.727	32.1160
1399053587.187	n	10.7309	3.59105	21.723	32.1161
1399053587.250	n	10.7308	3.59105	21.721	32.1163
1399053587.310	n	10.7308	3.59105	21.721	32.1163
1399053587.372	n	10.7308	3.59105	21.720	32.1163
1399053587.435	n	10.7308	3.59105	21.718	32.1163
1399053587.498	n	10.7308	3.59105	21.711	32.1163
1399053587.560	n	10.7308	3.59105	21.716	32.1163
1399053587.622	n	10.7308	3.59105	21.714	32.1162
1399053587.684	n	10.7309	3.59105	21.717	32.1161
1399053587.748	n	10.7310	3.59105	21.715	32.1161
1399053587.810	n	10.7310	3.59106	21.713	32.1161
1399053587.872	n	10.7310	3.59107	21.715	32.1162
1399053587.936	n	10.7310	3.59107	21.717	32.1163
1399053587.998	n	10.7309	3.59108	21.717	32.1164
