Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11079712.PPB
Processed: 07/18/2014 12:27:38
Using Version: 1.11
Device: CTD
Start Date: 04/17/2014
Timestamp (s)	Suspect Timestamp	Temperature	Conductivity	Pressure	Salinity
1397776703.684	y	9.8319	3.58847	22.963	32.8947
1397776703.747	n	9.8357	3.58852	22.976	32.8918
1397776703.809	n	9.8387	3.58849	22.982	32.8888
1397776703.870	n	9.8357	3.58847	22.963	32.8913
1397776703.933	n	9.8387	3.58853	22.976	32.8892
1397776703.996	n	9.8417	3.58847	23.006	32.8858
1397776704.058	n	9.8424	3.58854	23.014	32.8858
1397776704.122	n	9.8395	3.58851	22.982	32.8883
1397776704.184	n	9.8407	3.58852	22.992	32.8872
1397776704.247	n	9.8416	3.58852	22.996	32.8864
1397776704.311	n	9.8423	3.58852	23.006	32.8858
1397776704.372	n	9.8429	3.58852	23.014	32.8853
1397776704.437	n	9.8433	3.58853	23.018	32.8849
1397776704.498	n	9.8437	3.58852	23.025	32.8845
1397776704.560	n	9.8440	3.58852	23.033	32.8842
1397776704.623	n	9.8442	3.58851	23.040	32.8839
1397776704.684	n	9.8441	3.58850	23.043	32.8840
1397776704.750	n	9.8429	3.58850	23.048	32.8850
1397776704.810	n	9.8408	3.58850	23.062	32.8869
1397776704.871	n	9.8380	3.58849	23.067	32.8893
1397776704.935	n	9.8350	3.58848	23.071	32.8919
1397776704.998	n	9.8327	3.58848	23.077	32.8941
1397776705.059	n	9.8310	3.58848	23.084	32.8956
1397776705.124	n	9.8299	3.58848	23.092	32.8967
1397776705.188	n	9.8288	3.58847	23.098	32.8976
1397776705.821	n	9.8276	3.58846	23.104	32.8985
1397776705.834	n	9.8265	3.58845	23.110	32.8995
1397776705.857	n	9.8254	3.58846	23.116	32.9005
1397776705.866	n	9.8246	3.58846	23.118	32.9013
1397776705.874	n	9.8241	3.58846	23.124	32.9018
1397776705.881	n	9.8237	3.58847	23.128	32.9021
1397776705.888	n	9.8235	3.58846	23.133	32.9022
1397776705.895	n	9.8235	3.58845	23.137	32.9022
1397776705.902	n	9.8236	3.58845	23.141	32.9021
1397776705.909	n	9.8240	3.58845	23.147	32.9016
1397776705.915	n	9.8250	3.58845	23.149	32.9007
1397776705.936	n	9.8268	3.58845	23.155	32.8992
1397776705.997	n	9.8291	3.58845	23.157	32.8970
1397776706.060	n	9.8317	3.58845	23.161	32.8947
1397776706.123	n	9.8341	3.58846	23.167	32.8926
1397776706.188	n	9.8360	3.58848	23.167	32.8910
1397776706.246	n	9.8373	3.58849	23.170	32.8899
1397776706.312	n	9.8381	3.58849	23.173	32.8892
1397776706.374	n	9.8387	3.58849	23.176	32.8886
1397776706.437	n	9.8395	3.58848	23.177	32.8878
1397776706.498	n	9.8408	3.58847	23.178	32.8866
1397776706.561	n	9.8426	3.58848	23.180	32.8850
1397776706.621	n	9.8448	3.58850	23.183	32.8832
1397776706.687	n	9.8471	3.58851	23.185	32.8813
1397776706.748	n	9.8493	3.58852	23.187	32.8793
1397776706.810	n	9.8512	3.58852	23.189	32.8775
1397776706.873	n	9.8528	3.58851	23.189	32.8760
1397776706.937	n	9.8541	3.58851	23.192	32.8747
1397776706.997	n	9.8550	3.58852	23.193	32.8740
