Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11269999.PPB
Processed: 07/18/2014 12:28:03
Using Version: 1.11
Device: CTD
Start Date: 05/06/2014
Timestamp (s)	Suspect Timestamp	Temperature	Conductivity	Pressure	Salinity
1399420782.682	y	12.0368	3.67433	22.393	31.8007
1399420782.745	n	12.0368	3.67434	22.400	31.8008
1399420782.808	n	12.0367	3.67431	22.404	31.8006
1399420782.872	n	12.0368	3.67433	22.393	31.8007
1399420782.935	n	12.0367	3.67434	22.400	31.8008
1399420782.996	n	12.0367	3.67436	22.409	31.8010
1399420783.059	n	12.0367	3.67436	22.412	31.8010
1399420783.123	n	12.0368	3.67433	22.404	31.8006
1399420783.186	n	12.0368	3.67433	22.407	31.8007
1399420783.248	n	12.0367	3.67434	22.408	31.8008
1399420783.311	n	12.0367	3.67434	22.409	31.8009
1399420783.372	n	12.0366	3.67434	22.412	31.8010
1399420783.435	n	12.0366	3.67434	22.416	31.8010
1399420783.498	n	12.0365	3.67434	22.421	31.8010
1399420783.560	n	12.0365	3.67434	22.423	31.8010
1399420783.622	n	12.0364	3.67434	22.430	31.8011
1399420783.685	n	12.0364	3.67434	22.432	31.8011
1399420783.747	n	12.0363	3.67434	22.433	31.8011
1399420783.809	n	12.0363	3.67433	22.437	31.8011
1399420783.873	n	12.0362	3.67433	22.441	31.8012
1399420783.935	n	12.0362	3.67433	22.445	31.8012
1399420783.997	n	12.0362	3.67433	22.445	31.8012
1399420784.060	n	12.0362	3.67433	22.448	31.8012
1399420784.121	n	12.0362	3.67432	22.451	31.8011
1399420784.184	n	12.0362	3.67432	22.454	31.8011
1399420785.259	n	12.0362	3.67432	22.455	31.8011
1399420785.279	n	12.0362	3.67432	22.457	31.8011
1399420785.298	n	12.0361	3.67434	22.463	31.8013
1399420785.312	n	12.0361	3.67435	22.465	31.8014
1399420785.321	n	12.0361	3.67434	22.467	31.8014
1399420785.326	n	12.0360	3.67434	22.469	31.8014
1399420785.332	n	12.0360	3.67434	22.470	31.8014
1399420785.337	n	12.0359	3.67433	22.470	31.8014
1399420785.343	n	12.0358	3.67434	22.473	31.8015
