Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11079894.PPB
Processed: 07/18/2014 12:27:40
Using Version: 1.11
Device: CTD
Start Date: 04/17/2014
Timestamp (s)	Suspect Timestamp	Temperature	Conductivity	Pressure	Salinity
1397778271.686	y	9.0207	3.55442	22.634	33.2943
1397778271.749	n	9.0201	3.55447	22.648	33.2953
1397778271.810	n	9.0198	3.55444	22.655	33.2953
1397778271.872	n	9.0201	3.55442	22.634	33.2948
1397778271.936	n	9.0198	3.55447	22.648	33.2956
1397778272.000	n	9.0177	3.55435	22.676	33.2962
1397778272.062	n	9.0173	3.55437	22.684	33.2969
1397778272.124	n	9.0190	3.55442	22.655	33.2957
1397778272.186	n	9.0184	3.55440	22.659	33.2961
1397778272.250	n	9.0178	3.55438	22.666	33.2964
1397778272.313	n	9.0173	3.55436	22.676	33.2968
1397778272.375	n	9.0168	3.55435	22.684	33.2971
1397778272.436	n	9.0164	3.55434	22.688	33.2974
1397778272.501	n	9.0159	3.55432	22.699	33.2976
1397778272.562	n	9.0155	3.55431	22.703	33.2979
1397778272.625	n	9.0150	3.55430	22.707	33.2982
1397778272.687	n	9.0147	3.55429	22.717	33.2984
1397778272.749	n	9.0144	3.55429	22.722	33.2987
1397778272.812	n	9.0142	3.55429	22.729	33.2989
1397778272.874	n	9.0140	3.55427	22.740	33.2989
1397778272.937	n	9.0139	3.55425	22.740	33.2987
1397778273.001	n	9.0138	3.55422	22.748	33.2986
1397778273.061	n	9.0136	3.55420	22.753	33.2984
1397778273.125	n	9.0135	3.55419	22.761	33.2984
1397778273.187	n	9.0134	3.55418	22.770	33.2984
1397778273.875	n	9.0133	3.55417	22.777	33.2984
1397778273.891	n	9.0133	3.55416	22.781	33.2984
1397778273.910	n	9.0132	3.55415	22.788	33.2983
1397778273.919	n	9.0132	3.55413	22.789	33.2982
1397778273.926	n	9.0131	3.55411	22.795	33.2980
1397778273.933	n	9.0129	3.55408	22.804	33.2978
1397778273.940	n	9.0127	3.55404	22.811	33.2976
1397778273.947	n	9.0124	3.55399	22.813	33.2975
1397778273.954	n	9.0120	3.55396	22.816	33.2975
1397778273.960	n	9.0116	3.55394	22.820	33.2976
1397778273.968	n	9.0114	3.55391	22.825	33.2976
1397778273.976	n	9.0113	3.55390	22.831	33.2975
1397778274.001	n	9.0114	3.55388	22.836	33.2972
1397778274.062	n	9.0117	3.55386	22.838	33.2967
1397778274.124	n	9.0123	3.55383	22.840	33.2959
1397778274.186	n	9.0130	3.55380	22.843	33.2949
1397778274.249	n	9.0140	3.55378	22.847	33.2937
1397778274.315	n	9.0153	3.55377	22.847	33.2923
1397778274.375	n	9.0170	3.55376	22.850	33.2908
1397778274.438	n	9.0189	3.55376	22.851	33.2888
1397778274.502	n	9.0211	3.55375	22.851	33.2867
1397778274.564	n	9.0232	3.55373	22.850	33.2846
1397778274.626	n	9.0251	3.55372	22.851	33.2827
1397778274.686	n	9.0265	3.55370	22.852	33.2812
1397778274.752	n	9.0276	3.55369	22.851	33.2800
1397778274.813	n	9.0283	3.55367	22.847	33.2791
1397778274.876	n	9.0290	3.55366	22.849	33.2784
1397778274.938	n	9.0295	3.55365	22.843	33.2779
1397778275.002	n	9.0299	3.55364	22.843	33.2774
1397778275.062	n	9.0301	3.55363	22.839	33.2771
1397778275.125	n	9.0303	3.55362	22.837	33.2767
1397778275.188	n	9.0304	3.55359	22.836	33.2764
1397778275.262	n	9.0305	3.55357	22.830	33.2761
1397778275.312	n	9.0307	3.55355	22.826	33.2757
1397778275.374	n	9.0308	3.55354	22.825	33.2755
1397778275.437	n	9.0309	3.55351	22.819	33.2751
1397778275.499	n	9.0310	3.55349	22.813	33.2747
1397778275.562	n	9.0312	3.55347	22.809	33.2744
1397778275.624	n	9.0314	3.55345	22.808	33.2740
1397778275.688	n	9.0316	3.55343	22.802	33.2735
1397778275.750	n	9.0318	3.55341	22.797	33.2732
1397778275.815	n	9.0320	3.55339	22.788	33.2729
1397778275.875	n	9.0322	3.55338	22.781	33.2725
1397778275.938	n	9.0323	3.55336	22.775	33.2722
1397778276.000	n	9.0325	3.55333	22.769	33.2718
1397778276.064	n	9.0327	3.55331	22.763	33.2714
1397778276.125	n	9.0329	3.55329	22.755	33.2710
1397778276.188	n	9.0331	3.55329	22.748	33.2707
1397778276.250	n	9.0334	3.55328	22.739	33.2704
1397778276.311	n	9.0337	3.55326	22.734	33.2700
1397778276.373	n	9.0340	3.55324	22.727	33.2695
1397778276.436	n	9.0342	3.55322	22.719	33.2690
1397778276.500	n	9.0344	3.55320	22.714	33.2686
1397778276.561	n	9.0347	3.55319	22.705	33.2682
1397778276.623	n	9.0350	3.55318	22.694	33.2679
1397778276.686	n	9.0353	3.55317	22.687	33.2675
1397778276.752	n	9.0357	3.55316	22.680	33.2670
1397778276.812	n	9.0360	3.55314	22.669	33.2666
1397778276.874	n	9.0363	3.55312	22.661	33.2661
1397778276.936	n	9.0366	3.55312	22.650	33.2657
1397778276.999	n	9.0370	3.55312	22.639	33.2654
1397778277.062	n	9.0374	3.55312	22.630	33.2651
1397778277.124	n	9.0377	3.55312	22.618	33.2647
1397778277.187	n	9.0380	3.55310	22.615	33.2643
1397778277.281	y	9.0382	3.55308	22.605	33.2639
1397778277.312	n	9.0385	3.55307	22.594	33.2636
1397778277.551	y	9.0387	3.55307	22.582	33.2633
1397778277.561	n	9.0389	3.55308	22.574	33.2632
1397778277.568	n	9.0392	3.55309	22.568	33.2631
1397778277.576	n	9.0394	3.55309	22.557	33.2629
1397778277.626	n	9.0396	3.55309	22.549	33.2627
1397778277.688	n	9.0399	3.55308	22.540	33.2624
1397778277.751	n	9.0401	3.55307	22.530	33.2620
1397778277.811	n	9.0403	3.55307	22.521	33.2618
1397778277.875	n	9.0405	3.55306	22.509	33.2615
1397778277.937	n	9.0407	3.55306	22.504	33.2614
1397778277.999	n	9.0408	3.55306	22.493	33.2612
1397778278.062	n	9.0410	3.55306	22.486	33.2611
1397778278.123	n	9.0411	3.55305	22.478	33.2610
1397778278.186	n	9.0413	3.55305	22.467	33.2608
1397778278.249	n	9.0415	3.55304	22.459	33.2605
1397778278.316	n	9.0417	3.55304	22.455	33.2602
1397778278.375	n	9.0419	3.55303	22.446	33.2599
1397778278.437	n	9.0421	3.55302	22.435	33.2597
1397778278.500	n	9.0422	3.55301	22.431	33.2595
1397778278.563	n	9.0423	3.55301	22.426	33.2594
1397778278.624	n	9.0424	3.55300	22.419	33.2592
1397778278.686	n	9.0426	3.55300	22.413	33.2590
1397778278.749	n	9.0428	3.55300	22.407	33.2589
1397778278.815	n	9.0430	3.55300	22.400	33.2587
1397778278.874	n	9.0431	3.55300	22.398	33.2585
1397778278.936	n	9.0433	3.55300	22.392	33.2584
1397778278.999	n	9.0434	3.55301	22.387	33.2584
1397778279.061	n	9.0435	3.55302	22.383	33.2583
1397778279.125	n	9.0437	3.55303	22.378	33.2583
1397778279.189	n	9.0439	3.55303	22.373	33.2582
1397778279.252	n	9.0440	3.55302	22.369	33.2579
1397778279.315	n	9.0441	3.55300	22.371	33.2576
1397778279.374	n	9.0442	3.55299	22.367	33.2575
1397778279.437	n	9.0443	3.55299	22.364	33.2574
1397778279.500	n	9.0443	3.55300	22.361	33.2574
1397778279.565	n	9.0444	3.55301	22.360	33.2574
1397778279.624	n	9.0445	3.55300	22.357	33.2573
1397778279.686	n	9.0446	3.55298	22.356	33.2570
1397778279.750	n	9.0446	3.55296	22.352	33.2568
1397778279.814	n	9.0446	3.55294	22.352	33.2565
1397778279.874	n	9.0446	3.55293	22.352	33.2565
1397778279.936	n	9.0447	3.55293	22.353	33.2564
1397778279.999	n	9.0448	3.55293	22.356	33.2563
1397778280.063	n	9.0450	3.55292	22.356	33.2560
1397778280.125	n	9.0451	3.55290	22.357	33.2556
1397778280.186	n	9.0453	3.55288	22.357	33.2553
1397778280.254	n	9.0455	3.55286	22.359	33.2549
1397778280.313	n	9.0457	3.55286	22.359	33.2547
1397778280.375	n	9.0460	3.55286	22.362	33.2544
1397778280.436	n	9.0462	3.55286	22.361	33.2542
1397778280.499	n	9.0464	3.55285	22.366	33.2539
1397778280.562	n	9.0466	3.55285	22.370	33.2537
1397778280.624	n	9.0467	3.55283	22.369	33.2535
1397778280.687	n	9.0468	3.55282	22.370	33.2532
1397778280.749	n	9.0470	3.55280	22.373	33.2529
1397778280.835	n	9.0472	3.55279	22.370	33.2526
1397778280.874	y	9.0473	3.55278	22.377	33.2523
1397778280.954	n	9.0475	3.55277	22.380	33.2521
1397778280.999	n	9.0476	3.55275	22.382	33.2518
1397778281.062	n	9.0476	3.55273	22.384	33.2515
1397778281.124	n	9.0478	3.55270	22.385	33.2511
1397778281.186	n	9.0479	3.55267	22.386	33.2506
1397778281.248	n	9.0481	3.55264	22.387	33.2502
1397778281.329	n	9.0482	3.55262	22.389	33.2498
1397778281.375	y	9.0483	3.55258	22.389	33.2494
1397778281.438	n	9.0483	3.55255	22.390	33.2490
1397778281.500	n	9.0484	3.55252	22.389	33.2487
1397778281.563	y	9.0484	3.55249	22.390	33.2483
1397778281.702	n	9.0485	3.55246	22.393	33.2478
1397778281.708	n	9.0486	3.55243	22.391	33.2474
1397778281.749	n	9.0487	3.55239	22.392	33.2470
1397778281.813	n	9.0488	3.55235	22.389	33.2465
1397778281.874	n	9.0488	3.55231	22.387	33.2460
1397778281.936	n	9.0488	3.55226	22.387	33.2455
1397778281.998	n	9.0488	3.55222	22.381	33.2451
1397778282.062	n	9.0488	3.55218	22.384	33.2447
1397778282.124	n	9.0489	3.55214	22.383	33.2442
1397778282.186	n	9.0490	3.55211	22.377	33.2438
1397778282.250	n	9.0491	3.55208	22.375	33.2434
1397778282.313	n	9.0491	3.55205	22.369	33.2431
1397778282.374	n	9.0491	3.55204	22.362	33.2429
1397778282.437	n	9.0491	3.55203	22.362	33.2428
1397778282.503	n	9.0491	3.55201	22.361	33.2427
1397778282.603	n	9.0492	3.55199	22.357	33.2424
1397778282.624	n	9.0492	3.55197	22.355	33.2422
1397778282.687	n	9.0493	3.55195	22.345	33.2419
1397778282.749	n	9.0493	3.55194	22.344	33.2418
1397778282.813	n	9.0493	3.55193	22.340	33.2416
1397778282.873	n	9.0493	3.55192	22.336	33.2416
1397778282.936	n	9.0493	3.55192	22.330	33.2415
1397778283.001	n	9.0494	3.55192	22.323	33.2414
1397778283.061	n	9.0495	3.55191	22.319	33.2413
1397778283.124	n	9.0495	3.55190	22.313	33.2412
1397778283.186	n	9.0495	3.55190	22.302	33.2411
1397778283.248	n	9.0495	3.55189	22.300	33.2411
1397778283.312	n	9.0496	3.55190	22.294	33.2411
1397778283.374	n	9.0496	3.55190	22.287	33.2411
1397778283.436	n	9.0497	3.55189	22.276	33.2409
1397778283.501	n	9.0497	3.55189	22.268	33.2409
1397778283.561	n	9.0498	3.55189	22.262	33.2409
1397778283.624	n	9.0498	3.55190	22.252	33.2409
1397778283.687	n	9.0498	3.55191	22.246	33.2410
1397778283.749	n	9.0498	3.55191	22.235	33.2411
1397778283.812	n	9.0498	3.55191	22.227	33.2410
1397778283.874	n	9.0498	3.55192	22.217	33.2411
1397778283.936	n	9.0499	3.55192	22.211	33.2411
1397778283.999	n	9.0499	3.55193	22.198	33.2412
1397778284.061	n	9.0499	3.55194	22.190	33.2413
1397778284.123	n	9.0499	3.55195	22.183	33.2414
1397778284.186	n	9.0499	3.55196	22.170	33.2415
1397778284.250	n	9.0500	3.55198	22.160	33.2416
1397778284.311	n	9.0501	3.55199	22.149	33.2417
1397778284.373	n	9.0501	3.55200	22.137	33.2417
1397778284.438	n	9.0502	3.55201	22.127	33.2417
1397778284.499	n	9.0503	3.55201	22.116	33.2417
1397778284.561	y	9.0503	3.55202	22.107	33.2418
1397778284.623	n	9.0504	3.55204	22.096	33.2419
1397778284.688	n	9.0504	3.55204	22.084	33.2419
1397778284.751	n	9.0505	3.55205	22.073	33.2419
1397778284.812	n	9.0506	3.55205	22.062	33.2419
1397778284.874	n	9.0506	3.55206	22.049	33.2419
1397778284.936	n	9.0506	3.55208	22.039	33.2421
1397778284.999	n	9.0507	3.55209	22.025	33.2422
1397778285.061	n	9.0507	3.55209	22.014	33.2422
1397778285.124	n	9.0507	3.55208	22.006	33.2421
1397778285.187	n	9.0508	3.55208	21.994	33.2420
1397778285.250	n	9.0508	3.55207	21.979	33.2419
1397778285.311	n	9.0509	3.55208	21.968	33.2419
1397778285.375	n	9.0509	3.55209	21.956	33.2420
1397778285.436	n	9.0510	3.55210	21.945	33.2421
1397778285.501	n	9.0511	3.55211	21.934	33.2421
1397778285.562	n	9.0512	3.55212	21.923	33.2421
1397778285.624	n	9.0513	3.55212	21.913	33.2420
1397778285.687	n	9.0514	3.55212	21.897	33.2419
1397778285.749	n	9.0514	3.55212	21.884	33.2419
1397778285.929	y	9.0515	3.55212	21.873	33.2418
1397778285.934	n	9.0515	3.55213	21.862	33.2419
1397778285.941	n	9.0515	3.55214	21.849	33.2419
1397778285.999	n	9.0516	3.55214	21.835	33.2420
1397778286.061	n	9.0516	3.55215	21.827	33.2420
1397778286.123	n	9.0517	3.55215	21.809	33.2419
