Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11092084.PPB
Processed: 07/18/2014 12:27:43
Using Version: 1.11
Device: CTD
Start Date: 04/19/2014
Timestamp (s)	Suspect Timestamp	Temperature	Conductivity	Pressure	Salinity
1397883594.685	y	9.3720	3.56550	22.522	33.0821
1397883594.749	n	9.3722	3.56547	22.504	33.0816
1397883594.811	n	9.3723	3.56549	22.500	33.0817
1397883594.874	n	9.3722	3.56550	22.522	33.0819
1397883594.937	n	9.3723	3.56547	22.504	33.0815
1397883594.998	n	9.3723	3.56547	22.468	33.0816
1397883595.060	n	9.3724	3.56553	22.457	33.0821
1397883595.124	n	9.3723	3.56548	22.500	33.0817
1397883595.187	n	9.3723	3.56547	22.490	33.0816
1397883595.250	n	9.3723	3.56548	22.479	33.0816
1397883595.312	n	9.3723	3.56548	22.468	33.0816
1397883595.376	n	9.3724	3.56549	22.457	33.0817
1397883595.439	n	9.3724	3.56549	22.445	33.0817
1397883595.499	n	9.3724	3.56549	22.433	33.0816
1397883595.562	n	9.3725	3.56549	22.424	33.0816
1397883595.624	n	9.3726	3.56549	22.412	33.0815
1397883595.688	n	9.3727	3.56549	22.396	33.0814
1397883595.749	n	9.3727	3.56548	22.385	33.0813
1397883595.813	n	9.3727	3.56548	22.371	33.0813
1397883595.874	n	9.3727	3.56547	22.355	33.0813
1397883595.936	n	9.3727	3.56548	22.340	33.0813
1397883596.001	n	9.3727	3.56548	22.329	33.0814
1397883596.062	n	9.3727	3.56548	22.316	33.0813
1397883596.123	n	9.3728	3.56547	22.301	33.0812
1397883596.186	n	9.3727	3.56547	22.286	33.0812
1397883596.914	n	9.3727	3.56546	22.270	33.0812
1397883596.934	n	9.3726	3.56546	22.253	33.0812
1397883596.957	n	9.3726	3.56546	22.237	33.0813
1397883596.966	n	9.3726	3.56545	22.222	33.0812
1397883596.973	n	9.3726	3.56545	22.205	33.0813
1397883596.981	n	9.3726	3.56546	22.190	33.0814
1397883596.989	n	9.3726	3.56547	22.175	33.0815
1397883596.995	n	9.3726	3.56547	22.159	33.0814
1397883597.002	n	9.3726	3.56546	22.142	33.0814
1397883597.009	n	9.3725	3.56545	22.126	33.0813
1397883597.016	n	9.3724	3.56544	22.114	33.0813
1397883597.022	n	9.3724	3.56543	22.096	33.0813
1397883597.028	n	9.3723	3.56543	22.081	33.0813
1397883597.064	n	9.3724	3.56544	22.062	33.0814
1397883597.125	n	9.3724	3.56545	22.046	33.0814
1397883597.187	n	9.3723	3.56545	22.030	33.0816
1397883597.250	n	9.3723	3.56546	22.013	33.0816
1397883597.313	n	9.3723	3.56545	21.999	33.0816
1397883597.387	n	9.3724	3.56544	21.983	33.0814
1397883597.438	n	9.3724	3.56542	21.971	33.0812
1397883597.500	n	9.3725	3.56541	21.954	33.0809
1397883597.562	n	9.3726	3.56540	21.937	33.0808
1397883597.626	n	9.3727	3.56541	21.922	33.0809
1397883597.686	n	9.3727	3.56543	21.907	33.0810
1397883597.751	n	9.3727	3.56545	21.894	33.0812
1397883597.812	n	9.3727	3.56545	21.875	33.0812
1397883597.876	n	9.3727	3.56544	21.864	33.0811
1397883597.936	n	9.3728	3.56543	21.851	33.0810
1397883597.999	n	9.3728	3.56542	21.835	33.0809
1397883598.063	n	9.3728	3.56542	21.821	33.0808
1397883598.125	n	9.3729	3.56543	21.812	33.0808
1397883598.188	n	9.3730	3.56544	21.797	33.0809
1397883598.259	n	9.3730	3.56545	21.786	33.0810
1397883598.311	n	9.3730	3.56545	21.775	33.0810
1397883598.375	n	9.3730	3.56546	21.761	33.0811
1397883598.439	n	9.3731	3.56545	21.749	33.0810
1397883598.499	n	9.3731	3.56544	21.739	33.0808
1397883598.562	n	9.3731	3.56543	21.727	33.0807
1397883598.625	n	9.3731	3.56542	21.717	33.0806
1397883598.689	n	9.3732	3.56543	21.709	33.0806
1397883598.750	n	9.3732	3.56543	21.703	33.0806
1397883598.814	n	9.3732	3.56543	21.693	33.0806
1397883598.875	n	9.3732	3.56542	21.681	33.0806
1397883598.939	n	9.3732	3.56542	21.673	33.0805
1397883599.001	n	9.3731	3.56540	21.671	33.0805
1397883599.061	n	9.3731	3.56540	21.664	33.0804
1397883599.123	n	9.3731	3.56541	21.656	33.0805
1397883599.187	n	9.3731	3.56542	21.651	33.0806
1397883599.249	n	9.3731	3.56543	21.647	33.0807
1397883599.311	n	9.3731	3.56544	21.644	33.0808
1397883599.374	n	9.3731	3.56544	21.640	33.0808
1397883599.438	n	9.3732	3.56544	21.638	33.0808
1397883599.501	n	9.3732	3.56545	21.633	33.0809
1397883599.561	n	9.3731	3.56545	21.630	33.0809
1397883599.626	n	9.3731	3.56544	21.632	33.0809
1397883599.686	n	9.3731	3.56544	21.631	33.0808
1397883599.748	n	9.3732	3.56544	21.631	33.0808
1397883599.811	n	9.3732	3.56545	21.630	33.0808
1397883599.874	n	9.3732	3.56545	21.628	33.0808
1397883599.938	n	9.3732	3.56545	21.631	33.0809
1397883599.998	n	9.3732	3.56546	21.632	33.0810
1397883600.061	n	9.3731	3.56546	21.635	33.0811
1397883600.124	n	9.3731	3.56547	21.640	33.0812
1397883600.188	n	9.3731	3.56547	21.644	33.0812
1397883600.396	y	9.3732	3.56547	21.646	33.0811
1397883600.445	y	9.3732	3.56547	21.653	33.0811
1397883600.455	n	9.3733	3.56548	21.655	33.0811
1397883600.464	n	9.3733	3.56548	21.658	33.0811
1397883600.500	n	9.3733	3.56548	21.669	33.0811
1397883600.563	n	9.3733	3.56547	21.675	33.0810
1397883600.626	n	9.3734	3.56546	21.680	33.0808
1397883600.687	n	9.3734	3.56546	21.688	33.0808
1397883600.750	n	9.3734	3.56546	21.697	33.0808
1397883600.812	n	9.3733	3.56547	21.705	33.0809
1397883600.876	n	9.3733	3.56548	21.714	33.0810
1397883600.940	n	9.3734	3.56548	21.723	33.0810
1397883601.001	n	9.3734	3.56548	21.731	33.0810
1397883601.062	n	9.3734	3.56548	21.739	33.0810
1397883601.126	n	9.3735	3.56548	21.750	33.0809
1397883601.190	n	9.3735	3.56549	21.763	33.0810
1397883601.251	n	9.3735	3.56550	21.770	33.0811
1397883601.314	n	9.3735	3.56551	21.785	33.0811
1397883601.374	n	9.3735	3.56551	21.793	33.0811
1397883601.436	n	9.3736	3.56550	21.803	33.0809
1397883601.499	n	9.3738	3.56549	21.817	33.0807
1397883601.561	n	9.3740	3.56549	21.825	33.0805
1397883601.625	n	9.3742	3.56550	21.843	33.0804
1397883601.689	n	9.3743	3.56551	21.855	33.0804
1397883601.750	n	9.3743	3.56552	21.867	33.0804
1397883601.813	n	9.3743	3.56552	21.883	33.0804
1397883601.878	n	9.3743	3.56551	21.895	33.0803
1397883601.938	n	9.3744	3.56550	21.904	33.0802
1397883602.000	n	9.3744	3.56551	21.917	33.0802
1397883602.063	n	9.3745	3.56552	21.929	33.0803
