Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11087120.PPB
Processed: 07/18/2014 12:27:42
Using Version: 1.11
Device: CTD
Start Date: 04/18/2014
Timestamp (s)	Suspect Timestamp	Temperature	Conductivity	Pressure	Salinity
1397840704.683	y	9.9804	3.60034	20.669	32.8811
1397840704.748	n	9.9805	3.60032	20.651	32.8808
1397840704.810	n	9.9806	3.60036	20.647	32.8812
1397840704.873	n	9.9805	3.60034	20.669	32.8810
1397840704.935	n	9.9806	3.60032	20.651	32.8807
1397840704.996	n	9.9804	3.60032	20.629	32.8810
1397840705.059	n	9.9804	3.60032	20.620	32.8809
1397840705.123	n	9.9804	3.60032	20.647	32.8810
1397840705.188	n	9.9804	3.60032	20.645	32.8809
1397840705.248	n	9.9804	3.60031	20.638	32.8809
1397840705.310	n	9.9803	3.60031	20.629	32.8809
1397840705.374	n	9.9804	3.60031	20.620	32.8809
1397840705.435	n	9.9804	3.60032	20.610	32.8809
1397840705.498	n	9.9805	3.60031	20.607	32.8808
1397840705.562	n	9.9806	3.60031	20.597	32.8807
1397840705.624	n	9.9806	3.60030	20.595	32.8806
1397840705.686	n	9.9807	3.60031	20.587	32.8806
1397840705.750	n	9.9807	3.60030	20.582	32.8806
1397840705.811	n	9.9807	3.60030	20.578	32.8805
1397840705.875	n	9.9807	3.60029	20.573	32.8804
1397840705.936	n	9.9807	3.60029	20.566	32.8804
1397840705.999	n	9.9808	3.60028	20.559	32.8802
1397840706.060	n	9.9809	3.60027	20.558	32.8800
1397840706.124	n	9.9810	3.60027	20.557	32.8799
1397840706.186	n	9.9810	3.60026	20.554	32.8798
1397840706.857	n	9.9811	3.60025	20.551	32.8796
1397840706.871	n	9.9812	3.60025	20.547	32.8796
1397840706.895	n	9.9813	3.60024	20.544	32.8794
1397840706.903	n	9.9813	3.60023	20.542	32.8792
1397840706.911	n	9.9814	3.60023	20.543	32.8791
1397840706.917	n	9.9815	3.60022	20.544	32.8789
1397840706.924	n	9.9817	3.60022	20.539	32.8788
1397840706.931	n	9.9818	3.60022	20.535	32.8787
1397840706.939	n	9.9820	3.60022	20.539	32.8785
1397840706.947	n	9.9822	3.60022	20.537	32.8783
1397840706.955	n	9.9824	3.60022	20.540	32.8782
1397840706.963	n	9.9825	3.60022	20.539	32.8781
1397840706.999	n	9.9827	3.60023	20.543	32.8780
1397840707.062	n	9.9828	3.60022	20.543	32.8777
1397840707.123	n	9.9830	3.60021	20.544	32.8774
1397840707.187	n	9.9833	3.60020	20.546	32.8771
1397840707.248	n	9.9835	3.60019	20.550	32.8768
1397840707.317	n	9.9837	3.60018	20.553	32.8765
1397840707.372	n	9.9840	3.60018	20.556	32.8763
1397840707.437	n	9.9843	3.60017	20.561	32.8760
1397840707.501	n	9.9846	3.60016	20.567	32.8755
1397840707.562	n	9.9850	3.60016	20.568	32.8751
1397840707.623	n	9.9854	3.60016	20.575	32.8747
1397840707.687	n	9.9858	3.60015	20.584	32.8743
1397840707.750	n	9.9861	3.60015	20.588	32.8740
1397840707.812	n	9.9864	3.60015	20.593	32.8737
1397840707.873	n	9.9868	3.60015	20.602	32.8734
1397840707.937	n	9.9871	3.60015	20.606	32.8731
1397840707.999	n	9.9875	3.60016	20.614	32.8729
1397840708.060	n	9.9879	3.60016	20.621	32.8725
1397840708.125	n	9.9884	3.60016	20.632	32.8721
1397840708.186	n	9.9887	3.60016	20.639	32.8717
1397840708.261	n	9.9891	3.60015	20.648	32.8713
1397840708.312	n	9.9893	3.60013	20.655	32.8709
1397840708.373	n	9.9896	3.60014	20.669	32.8707
1397840708.435	n	9.9898	3.60014	20.678	32.8705
1397840708.501	n	9.9900	3.60014	20.690	32.8704
1397840708.562	n	9.9902	3.60015	20.698	32.8702
1397840708.625	n	9.9905	3.60015	20.710	32.8700
1397840708.687	n	9.9907	3.60015	20.721	32.8697
1397840708.751	n	9.9911	3.60015	20.738	32.8695
1397840708.813	n	9.9914	3.60015	20.747	32.8691
1397840708.874	n	9.9918	3.60015	20.760	32.8687
1397840708.937	n	9.9922	3.60014	20.780	32.8683
1397840709.000	n	9.9925	3.60014	20.794	32.8680
1397840709.061	n	9.9927	3.60013	20.804	32.8677
1397840709.124	n	9.9929	3.60012	20.821	32.8675
1397840709.186	n	9.9931	3.60011	20.837	32.8672
1397840709.258	n	9.9934	3.60011	20.854	32.8669
1397840709.311	n	9.9938	3.60011	20.868	32.8665
1397840709.374	n	9.9944	3.60013	20.884	32.8661
1397840709.436	n	9.9950	3.60013	20.901	32.8656
1397840709.501	n	9.9956	3.60013	20.917	32.8651
1397840709.562	n	9.9962	3.60012	20.934	32.8645
1397840709.623	n	9.9966	3.60011	20.952	32.8640
1397840709.685	n	9.9969	3.60011	20.969	32.8637
1397840709.750	n	9.9971	3.60012	20.985	32.8636
1397840709.813	n	9.9971	3.60013	21.004	32.8636
1397840709.873	n	9.9971	3.60013	21.016	32.8637
1397840709.935	n	9.9970	3.60013	21.034	32.8637
1397840709.999	n	9.9969	3.60013	21.051	32.8638
1397840710.063	n	9.9969	3.60013	21.073	32.8638
1397840710.122	n	9.9968	3.60013	21.085	32.8639
1397840710.190	n	9.9967	3.60013	21.104	32.8639
1397840710.262	y	9.9967	3.60013	21.121	32.8640
1397840710.451	y	9.9966	3.60013	21.137	32.8640
1397840710.464	n	9.9966	3.60011	21.153	32.8638
1397840710.472	n	9.9966	3.60011	21.172	32.8638
1397840710.502	n	9.9966	3.60011	21.189	32.8637
1397840710.562	n	9.9966	3.60010	21.206	32.8637
1397840710.625	n	9.9966	3.60009	21.223	32.8636
1397840710.689	n	9.9966	3.60010	21.229	32.8637
1397840710.749	n	9.9965	3.60010	21.247	32.8638
1397840710.813	n	9.9965	3.60012	21.262	32.8640
1397840710.875	n	9.9965	3.60012	21.279	32.8640
1397840710.939	n	9.9964	3.60012	21.292	32.8641
1397840711.002	n	9.9964	3.60011	21.305	32.8640
1397840711.063	n	9.9964	3.60010	21.317	32.8639
1397840711.122	n	9.9964	3.60011	21.331	32.8640
1397840711.190	n	9.9964	3.60011	21.345	32.8640
1397840711.251	n	9.9964	3.60012	21.361	32.8640
1397840711.313	n	9.9965	3.60012	21.373	32.8640
1397840711.375	n	9.9965	3.60012	21.380	32.8639
1397840711.440	n	9.9966	3.60011	21.392	32.8637
1397840711.500	n	9.9966	3.60011	21.404	32.8637
1397840711.561	n	9.9967	3.60011	21.411	32.8637
1397840711.623	n	9.9967	3.60010	21.423	32.8635
1397840711.685	n	9.9967	3.60009	21.431	32.8634
1397840711.750	n	9.9967	3.60009	21.435	32.8635
1397840711.811	n	9.9967	3.60009	21.444	32.8635
1397840711.873	n	9.9966	3.60009	21.450	32.8635
1397840711.937	n	9.9965	3.60010	21.455	32.8637
1397840712.001	n	9.9965	3.60010	21.460	32.8637
1397840712.061	n	9.9964	3.60010	21.463	32.8638
1397840712.123	n	9.9961	3.60010	21.466	32.8640
1397840712.188	n	9.9959	3.60009	21.468	32.8642
1397840712.248	n	9.9955	3.60009	21.469	32.8645
1397840712.311	n	9.9950	3.60008	21.467	32.8649
1397840712.373	n	9.9945	3.60008	21.469	32.8653
1397840712.437	n	9.9941	3.60009	21.469	32.8657
1397840712.505	n	9.9937	3.60009	21.468	32.8662
1397840712.564	n	9.9933	3.60009	21.463	32.8665
1397840712.625	n	9.9929	3.60008	21.459	32.8668
1397840712.689	n	9.9924	3.60007	21.457	32.8671
1397840712.749	n	9.9919	3.60006	21.453	32.8674
1397840712.812	n	9.9914	3.60005	21.450	32.8679
1397840712.875	n	9.9908	3.60005	21.444	32.8684
1397840712.939	n	9.9904	3.60006	21.439	32.8688
1397840712.998	n	9.9901	3.60006	21.431	32.8691
1397840713.061	n	9.9899	3.60005	21.423	32.8692
1397840713.122	n	9.9897	3.60004	21.417	32.8693
1397840713.189	n	9.9895	3.60003	21.407	32.8694
1397840713.250	n	9.9893	3.60003	21.396	32.8696
1397840713.311	n	9.9892	3.60004	21.388	32.8698
1397840713.373	n	9.9891	3.60004	21.377	32.8699
1397840713.438	n	9.9890	3.60004	21.364	32.8699
1397840713.501	n	9.9890	3.60003	21.355	32.8699
1397840713.561	n	9.9889	3.60003	21.343	32.8699
1397840713.623	n	9.9888	3.60002	21.328	32.8700
1397840713.685	n	9.9886	3.60002	21.313	32.8701
1397840713.748	n	9.9885	3.60002	21.299	32.8702
1397840713.811	n	9.9884	3.60002	21.283	32.8703
1397840713.873	n	9.9883	3.60001	21.266	32.8703
1397840713.937	n	9.9882	3.60000	21.250	32.8704
1397840714.012	y	9.9882	3.60000	21.230	32.8704
1397840714.060	n	9.9881	3.60001	21.211	32.8705
1397840714.124	n	9.9881	3.60001	21.192	32.8705
1397840714.187	n	9.9882	3.60001	21.176	32.8705
1397840714.249	n	9.9882	3.60001	21.154	32.8705
1397840714.311	n	9.9883	3.60002	21.133	32.8705
1397840714.374	n	9.9884	3.60001	21.116	32.8704
1397840714.436	n	9.9885	3.60001	21.092	32.8702
1397840714.500	n	9.9887	3.60001	21.069	32.8700
1397840714.696	y	9.9889	3.60000	21.047	32.8698
1397840714.704	n	9.9891	3.59999	21.023	32.8695
1397840714.710	n	9.9894	3.60000	21.001	32.8693
1397840714.749	n	9.9897	3.60001	20.976	32.8691
1397840714.845	n	9.9900	3.60001	20.953	32.8689
1397840714.872	n	9.9903	3.60001	20.931	32.8686
1397840714.936	n	9.9905	3.60001	20.908	32.8684
1397840715.000	n	9.9908	3.59999	20.879	32.8680
1397840715.062	n	9.9911	3.59998	20.851	32.8677
1397840715.123	n	9.9913	3.59997	20.826	32.8674
1397840715.186	n	9.9915	3.59996	20.799	32.8672
1397840715.248	n	9.9916	3.59997	20.776	32.8671
1397840715.311	n	9.9918	3.59998	20.749	32.8671
1397840715.375	n	9.9919	3.59998	20.722	32.8670
1397840715.436	n	9.9920	3.59998	20.697	32.8669
1397840715.499	n	9.9921	3.59998	20.671	32.8668
1397840715.561	n	9.9923	3.59996	20.649	32.8665
1397840715.624	n	9.9924	3.59994	20.624	32.8662
1397840715.687	n	9.9925	3.59994	20.594	32.8661
1397840715.748	n	9.9925	3.59994	20.568	32.8660
1397840715.812	n	9.9926	3.59994	20.545	32.8660
1397840715.874	n	9.9927	3.59995	20.520	32.8661
1397840715.936	n	9.9928	3.59996	20.500	32.8661
1397840715.999	n	9.9929	3.59996	20.475	32.8660
1397840716.125	n	9.9929	3.59995	20.456	32.8659
1397840716.130	n	9.9930	3.59995	20.434	32.8658
1397840716.188	n	9.9931	3.59994	20.411	32.8656
1397840716.249	n	9.9931	3.59994	20.392	32.8656
1397840716.311	n	9.9931	3.59993	20.373	32.8655
1397840716.374	n	9.9931	3.59993	20.357	32.8655
1397840716.436	n	9.9932	3.59993	20.340	32.8655
1397840716.500	n	9.9932	3.59993	20.321	32.8655
1397840716.560	n	9.9931	3.59993	20.308	32.8655
1397840716.623	n	9.9931	3.59993	20.292	32.8656
1397840716.685	n	9.9930	3.59992	20.280	32.8656
1397840716.748	n	9.9929	3.59990	20.267	32.8655
1397840716.810	n	9.9928	3.59989	20.255	32.8654
1397840716.874	n	9.9927	3.59988	20.243	32.8654
1397840716.936	n	9.9925	3.59986	20.232	32.8654
1397840717.000	n	9.9924	3.59986	20.223	32.8656
1397840717.062	n	9.9922	3.59987	20.214	32.8658
1397840717.123	n	9.9921	3.59988	20.207	32.8660
1397840717.188	n	9.9919	3.59988	20.200	32.8662
1397840717.249	n	9.9918	3.59988	20.190	32.8663
1397840717.310	n	9.9917	3.59988	20.185	32.8664
1397840717.374	n	9.9915	3.59987	20.186	32.8665
1397840717.436	n	9.9914	3.59987	20.180	32.8666
1397840717.499	n	9.9912	3.59988	20.175	32.8668
1397840717.597	y	9.9911	3.59987	20.171	32.8669
1397840717.624	n	9.9909	3.59986	20.168	32.8669
1397840717.686	n	9.9908	3.59986	20.171	32.8670
1397840717.749	n	9.9907	3.59985	20.168	32.8670
1397840717.810	n	9.9907	3.59984	20.170	32.8669
1397840717.873	n	9.9906	3.59985	20.171	32.8670
1397840717.937	n	9.9906	3.59985	20.173	32.8671
1397840717.998	n	9.9905	3.59985	20.175	32.8672
1397840718.062	n	9.9904	3.59986	20.174	32.8674
1397840718.123	n	9.9903	3.59986	20.178	32.8674
1397840718.188	n	9.9902	3.59985	20.180	32.8674
1397840718.250	n	9.9901	3.59984	20.181	32.8674
1397840718.310	n	9.9900	3.59984	20.185	32.8675
1397840718.374	n	9.9900	3.59984	20.189	32.8675
1397840718.437	n	9.9900	3.59984	20.191	32.8676
1397840718.500	n	9.9899	3.59984	20.193	32.8676
1397840718.562	n	9.9899	3.59983	20.197	32.8675
1397840718.624	n	9.9899	3.59982	20.202	32.8674
1397840718.687	n	9.9900	3.59982	20.206	32.8673
1397840718.748	n	9.9900	3.59982	20.209	32.8673
1397840718.915	y	9.9900	3.59981	20.210	32.8672
1397840718.921	n	9.9899	3.59980	20.216	32.8672
1397840718.937	n	9.9899	3.59981	20.218	32.8673
1397840718.997	n	9.9899	3.59982	20.223	32.8674
1397840719.061	n	9.9899	3.59982	20.227	32.8675
1397840719.124	n	9.9899	3.59983	20.231	32.8675
1397840719.188	n	9.9900	3.59982	20.232	32.8674
1397840719.250	n	9.9901	3.59982	20.234	32.8673
1397840719.312	n	9.9902	3.59982	20.236	32.8671
1397840719.372	n	9.9903	3.59982	20.238	32.8670
1397840719.437	n	9.9905	3.59982	20.238	32.8668
1397840719.500	n	9.9906	3.59981	20.240	32.8667
1397840719.561	n	9.9907	3.59981	20.241	32.8665
1397840719.625	n	9.9909	3.59981	20.243	32.8664
1397840719.686	n	9.9911	3.59982	20.242	32.8663
