Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11257499.PPB
Processed: 07/18/2014 12:28:01
Using Version: 1.11
Device: CTD
Start Date: 05/05/2014
Timestamp (s)	Suspect Timestamp	Temperature	Conductivity	Pressure	Salinity
1399312782.684	y	12.3868	3.67592	20.929	31.5204
1399312782.748	n	12.3870	3.67592	20.932	31.5203
1399312782.811	n	12.3870	3.67593	20.932	31.5204
1399312782.873	n	12.3870	3.67592	20.929	31.5203
1399312782.935	n	12.3870	3.67592	20.932	31.5203
1399312783.000	n	12.3867	3.67588	20.933	31.5202
1399312783.062	n	12.3866	3.67598	20.934	31.5211
1399312783.126	n	12.3868	3.67592	20.932	31.5205
1399312783.189	n	12.3867	3.67592	20.932	31.5205
1399312783.251	n	12.3867	3.67592	20.932	31.5206
1399312783.314	n	12.3867	3.67592	20.933	31.5206
1399312783.375	n	12.3867	3.67593	20.934	31.5206
1399312783.437	n	12.3868	3.67593	20.932	31.5206
1399312783.502	n	12.3868	3.67593	20.936	31.5206
1399312783.564	n	12.3868	3.67593	20.938	31.5205
1399312783.624	n	12.3868	3.67593	20.933	31.5205
1399312783.687	n	12.3868	3.67593	20.932	31.5205
1399312783.752	n	12.3868	3.67593	20.930	31.5205
1399312783.814	n	12.3868	3.67593	20.929	31.5205
1399312783.874	n	12.3868	3.67593	20.928	31.5205
1399312783.937	n	12.3868	3.67593	20.926	31.5205
1399312784.002	n	12.3868	3.67593	20.926	31.5206
1399312784.065	n	12.3868	3.67593	20.923	31.5206
1399312784.125	n	12.3867	3.67592	20.922	31.5205
1399312784.187	n	12.3868	3.67591	20.917	31.5204
1399312785.228	n	12.3869	3.67591	20.923	31.5203
1399312785.256	n	12.3869	3.67591	20.914	31.5203
1399312785.275	n	12.3869	3.67592	20.911	31.5204
1399312785.288	n	12.3869	3.67593	20.906	31.5204
1399312785.294	n	12.3869	3.67593	20.905	31.5205
1399312785.300	n	12.3868	3.67593	20.904	31.5205
1399312785.307	n	12.3868	3.67593	20.902	31.5205
1399312785.314	n	12.3868	3.67593	20.901	31.5205
1399312785.321	n	12.3868	3.67592	20.895	31.5205
1399312785.327	n	12.3868	3.67592	20.892	31.5205
1399312785.332	n	12.3868	3.67591	20.892	31.5204
1399312785.338	n	12.3868	3.67591	20.889	31.5205
1399312785.343	n	12.3868	3.67592	20.886	31.5205
1399312785.348	n	12.3867	3.67593	20.879	31.5206
1399312785.353	n	12.3868	3.67593	20.878	31.5205
1399312785.358	n	12.3868	3.67593	20.872	31.5205
1399312785.363	n	12.3868	3.67593	20.871	31.5205
1399312785.368	n	12.3868	3.67592	20.868	31.5205
1399312785.375	n	12.3868	3.67592	20.866	31.5204
1399312785.438	n	12.3868	3.67591	20.863	31.5203
1399312785.500	n	12.3868	3.67591	20.857	31.5204
1399312785.564	n	12.3868	3.67592	20.853	31.5205
1399312785.624	n	12.3868	3.67593	20.851	31.5206
1399312785.686	n	12.3868	3.67594	20.849	31.5207
1399312785.749	n	12.3868	3.67594	20.843	31.5207
1399312785.812	n	12.3868	3.67593	20.841	31.5206
1399312785.875	n	12.3868	3.67592	20.837	31.5205
1399312785.937	n	12.3868	3.67592	20.833	31.5204
1399312785.999	n	12.3868	3.67591	20.831	31.5203
1399312786.062	n	12.3868	3.67591	20.824	31.5204
1399312786.125	n	12.3869	3.67591	20.820	31.5204
1399312786.187	n	12.3869	3.67591	20.818	31.5203
1399312786.250	n	12.3869	3.67591	20.810	31.5203
1399312786.313	n	12.3869	3.67591	20.808	31.5203
1399312786.374	n	12.3869	3.67592	20.805	31.5204
1399312786.438	n	12.3869	3.67592	20.801	31.5204
1399312786.499	n	12.3869	3.67593	20.795	31.5205
1399312786.563	n	12.3869	3.67593	20.790	31.5205
1399312786.626	n	12.3870	3.67593	20.783	31.5204
1399312786.688	n	12.3870	3.67593	20.780	31.5204
