Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11247499.PPB
Processed: 07/18/2014 12:27:59
Using Version: 1.11
Device: CTD
Start Date: 05/04/2014
Timestamp (s)	Suspect Timestamp	Temperature	Conductivity	Pressure	Salinity
1399226382.683	y	12.4387	3.67291	20.861	31.4483
1399226382.746	n	12.4389	3.67291	20.855	31.4481
1399226382.807	n	12.4389	3.67288	20.848	31.4479
1399226382.871	n	12.4389	3.67291	20.861	31.4482
1399226382.934	n	12.4389	3.67291	20.855	31.4481
1399226382.994	n	12.4387	3.67293	20.838	31.4485
1399226383.057	n	12.4387	3.67288	20.831	31.4481
1399226383.123	n	12.4388	3.67289	20.848	31.4481
1399226383.185	n	12.4387	3.67290	20.844	31.4481
1399226383.247	n	12.4387	3.67290	20.843	31.4482
1399226383.308	n	12.4387	3.67290	20.838	31.4482
1399226383.372	n	12.4387	3.67290	20.831	31.4482
1399226383.434	n	12.4387	3.67290	20.834	31.4482
1399226383.496	n	12.4387	3.67290	20.831	31.4482
1399226383.560	n	12.4387	3.67290	20.829	31.4482
1399226383.621	n	12.4388	3.67291	20.828	31.4483
1399226383.684	n	12.4388	3.67292	20.829	31.4483
1399226383.746	n	12.4387	3.67293	20.830	31.4484
1399226383.810	n	12.4387	3.67293	20.828	31.4486
1399226383.871	n	12.4386	3.67293	20.826	31.4486
1399226383.935	n	12.4386	3.67293	20.828	31.4486
1399226383.998	n	12.4386	3.67292	20.828	31.4485
1399226384.059	n	12.4386	3.67292	20.833	31.4484
1399226384.122	n	12.4386	3.67291	20.838	31.4483
1399226384.183	n	12.4387	3.67290	20.837	31.4482
1399226385.130	n	12.4387	3.67290	20.840	31.4482
1399226385.146	n	12.4387	3.67290	20.842	31.4482
1399226385.162	n	12.4387	3.67290	20.847	31.4482
1399226385.170	n	12.4387	3.67290	20.849	31.4482
1399226385.177	n	12.4387	3.67290	20.853	31.4482
1399226385.184	n	12.4386	3.67291	20.860	31.4483
1399226385.190	n	12.4386	3.67291	20.865	31.4484
1399226385.195	n	12.4386	3.67292	20.869	31.4485
1399226385.201	n	12.4386	3.67293	20.873	31.4486
1399226385.207	n	12.4385	3.67294	20.879	31.4487
1399226385.212	n	12.4385	3.67294	20.884	31.4488
1399226385.217	n	12.4385	3.67294	20.890	31.4487
1399226385.225	n	12.4385	3.67293	20.897	31.4487
1399226385.229	n	12.4385	3.67293	20.904	31.4486
1399226385.234	n	12.4385	3.67292	20.909	31.4485
1399226385.239	n	12.4385	3.67292	20.915	31.4486
1399226385.247	n	12.4384	3.67293	20.923	31.4487
1399226385.310	n	12.4384	3.67293	20.928	31.4487
1399226385.371	n	12.4384	3.67293	20.935	31.4487
1399226385.435	n	12.4384	3.67293	20.942	31.4488
1399226385.498	n	12.4383	3.67293	20.949	31.4488
1399226385.560	n	12.4383	3.67293	20.955	31.4488
1399226385.623	n	12.4383	3.67292	20.961	31.4487
1399226385.683	n	12.4384	3.67292	20.969	31.4486
1399226385.746	n	12.4384	3.67290	20.973	31.4485
1399226385.813	n	12.4384	3.67291	20.978	31.4485
1399226385.872	n	12.4383	3.67292	20.986	31.4487
1399226385.934	n	12.4383	3.67292	20.995	31.4488
1399226385.998	n	12.4382	3.67293	21.002	31.4488
1399226386.060	n	12.4382	3.67293	21.005	31.4488
1399226386.124	n	12.4382	3.67292	21.011	31.4488
1399226386.184	n	12.4382	3.67293	21.018	31.4488
1399226386.247	n	12.4382	3.67293	21.023	31.4489
1399226386.309	n	12.4382	3.67294	21.029	31.4489
1399226386.371	n	12.4382	3.67293	21.033	31.4489
1399226386.434	n	12.4381	3.67294	21.038	31.4490
1399226386.496	n	12.4381	3.67294	21.043	31.4491
1399226386.560	n	12.4380	3.67295	21.051	31.4492
1399226386.621	n	12.4380	3.67295	21.054	31.4492
1399226386.684	n	12.4380	3.67295	21.059	31.4492
1399226386.748	n	12.4380	3.67295	21.061	31.4491
1399226386.809	n	12.4380	3.67294	21.063	31.4491
1399226386.873	n	12.4380	3.67295	21.066	31.4492
1399226386.933	n	12.4380	3.67296	21.071	31.4493
1399226386.998	n	12.4380	3.67297	21.073	31.4494
1399226387.059	n	12.4380	3.67297	21.076	31.4494
1399226387.123	n	12.4381	3.67296	21.076	31.4493
1399226387.185	n	12.4381	3.67295	21.076	31.4491
1399226387.246	n	12.4380	3.67294	21.080	31.4491
1399226387.310	n	12.4379	3.67294	21.077	31.4492
1399226387.371	n	12.4378	3.67295	21.078	31.4494
1399226387.435	n	12.4377	3.67295	21.083	31.4495
1399226387.496	n	12.4376	3.67296	21.082	31.4496
1399226387.561	n	12.4375	3.67296	21.082	31.4497
1399226387.623	n	12.4375	3.67297	21.080	31.4498
1399226387.686	n	12.4374	3.67296	21.078	31.4498
1399226387.749	n	12.4373	3.67296	21.077	31.4498
1399226387.811	n	12.4372	3.67295	21.074	31.4498
1399226387.872	n	12.4371	3.67295	21.073	31.4499
1399226387.934	n	12.4370	3.67296	21.069	31.4501
1399226387.996	n	12.4369	3.67296	21.068	31.4502
1399226388.060	n	12.4368	3.67295	21.065	31.4503
1399226388.122	n	12.4367	3.67295	21.061	31.4503
