Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11299999.PPB
Processed: 07/18/2014 12:28:08
Using Version: 1.11
Device: CTD
Start Date: 05/09/2014
Timestamp (s)	Suspect Timestamp	Temperature	Conductivity	Pressure	Salinity
1399679982.683	y	12.3946	3.69672	21.417	31.7121
1399679982.747	n	12.3946	3.69676	21.426	31.7124
1399679982.809	n	12.3945	3.69671	21.426	31.7121
1399679982.873	n	12.3946	3.69672	21.417	31.7120
1399679982.936	n	12.3945	3.69676	21.426	31.7125
1399679982.996	n	12.3946	3.69671	21.436	31.7120
1399679983.058	n	12.3943	3.69676	21.440	31.7127
1399679983.125	n	12.3945	3.69672	21.426	31.7121
1399679983.188	n	12.3945	3.69671	21.430	31.7121
1399679983.248	n	12.3944	3.69671	21.431	31.7121
1399679983.310	n	12.3944	3.69672	21.436	31.7122
1399679983.374	n	12.3943	3.69672	21.440	31.7123
1399679983.435	n	12.3943	3.69671	21.444	31.7123
1399679983.499	n	12.3942	3.69671	21.444	31.7123
1399679983.561	n	12.3942	3.69670	21.447	31.7122
1399679983.623	n	12.3942	3.69670	21.448	31.7123
1399679983.688	n	12.3941	3.69671	21.453	31.7123
1399679983.751	n	12.3941	3.69672	21.455	31.7125
1399679983.810	n	12.3941	3.69673	21.455	31.7126
1399679983.874	n	12.3940	3.69673	21.454	31.7126
1399679983.938	n	12.3940	3.69672	21.458	31.7126
1399679984.001	n	12.3940	3.69670	21.461	31.7124
1399679984.062	n	12.3940	3.69669	21.462	31.7123
1399679984.122	n	12.3939	3.69669	21.462	31.7123
1399679984.186	n	12.3939	3.69670	21.463	31.7124
1399679985.650	n	12.3939	3.69671	21.461	31.7126
1399679985.683	n	12.3939	3.69672	21.464	31.7127
1399679985.708	n	12.3939	3.69672	21.463	31.7126
1399679985.730	n	12.3938	3.69671	21.462	31.7126
1399679985.740	n	12.3938	3.69670	21.467	31.7126
1399679985.749	n	12.3937	3.69670	21.462	31.7126
1399679985.757	n	12.3937	3.69670	21.460	31.7127
1399679985.765	n	12.3936	3.69670	21.461	31.7127
1399679985.772	n	12.3936	3.69670	21.463	31.7128
1399679985.779	n	12.3935	3.69670	21.463	31.7127
1399679985.786	n	12.3935	3.69669	21.460	31.7127
1399679985.793	n	12.3935	3.69670	21.458	31.7129
1399679985.800	n	12.3935	3.69672	21.458	31.7130
1399679985.806	n	12.3935	3.69672	21.457	31.7130
1399679985.813	n	12.3935	3.69672	21.452	31.7130
1399679985.819	n	12.3935	3.69671	21.452	31.7129
1399679985.825	n	12.3935	3.69670	21.452	31.7128
1399679985.830	n	12.3934	3.69670	21.448	31.7129
1399679985.836	n	12.3934	3.69670	21.448	31.7129
1399679985.842	n	12.3934	3.69670	21.443	31.7129
1399679985.848	n	12.3935	3.69670	21.441	31.7128
1399679985.855	n	12.3935	3.69670	21.440	31.7128
1399679985.862	n	12.3935	3.69670	21.440	31.7128
1399679985.869	n	12.3935	3.69670	21.438	31.7128
1399679985.875	n	12.3935	3.69670	21.436	31.7128
1399679985.881	n	12.3936	3.69671	21.432	31.7129
1399679985.887	n	12.3936	3.69672	21.432	31.7129
1399679985.936	n	12.3936	3.69672	21.433	31.7129
1399679986.001	n	12.3936	3.69671	21.428	31.7128
1399679986.062	n	12.3936	3.69671	21.426	31.7128
1399679986.122	n	12.3936	3.69670	21.423	31.7127
1399679986.190	n	12.3936	3.69670	21.415	31.7127
1399679986.248	n	12.3936	3.69671	21.414	31.7128
1399679986.311	n	12.3936	3.69672	21.410	31.7129
1399679986.373	n	12.3935	3.69672	21.406	31.7129
1399679986.438	n	12.3935	3.69672	21.404	31.7130
1399679986.499	n	12.3935	3.69671	21.404	31.7129
1399679986.561	n	12.3935	3.69671	21.405	31.7129
1399679986.624	n	12.3936	3.69671	21.402	31.7129
1399679986.694	n	12.3936	3.69671	21.398	31.7128
1399679986.751	n	12.3937	3.69670	21.397	31.7127
1399679986.810	n	12.3937	3.69670	21.394	31.7126
1399679986.875	n	12.3937	3.69669	21.391	31.7126
1399679986.937	n	12.3937	3.69670	21.392	31.7127
1399679986.999	n	12.3936	3.69671	21.392	31.7128
1399679987.061	n	12.3936	3.69672	21.390	31.7129
1399679987.123	n	12.3936	3.69671	21.387	31.7128
1399679987.188	n	12.3936	3.69670	21.382	31.7127
1399679987.248	n	12.3936	3.69669	21.382	31.7126
1399679987.310	n	12.3936	3.69669	21.378	31.7126
1399679987.373	n	12.3936	3.69670	21.374	31.7127
1399679987.439	n	12.3936	3.69671	21.373	31.7128
1399679987.498	n	12.3937	3.69671	21.372	31.7128
1399679987.561	n	12.3937	3.69670	21.369	31.7127
1399679987.625	n	12.3937	3.69669	21.367	31.7126
1399679987.690	n	12.3937	3.69669	21.366	31.7126
1399679987.750	n	12.3936	3.69670	21.370	31.7127
1399679987.811	n	12.3936	3.69671	21.367	31.7129
1399679987.873	n	12.3936	3.69672	21.366	31.7129
1399679987.935	n	12.3936	3.69672	21.363	31.7129
1399679987.998	n	12.3936	3.69672	21.363	31.7129
1399679988.060	n	12.3936	3.69672	21.364	31.7129
1399679988.125	n	12.3936	3.69672	21.360	31.7129
1399679988.187	n	12.3937	3.69672	21.357	31.7129
1399679988.248	n	12.3937	3.69671	21.358	31.7128
1399679988.313	n	12.3936	3.69670	21.357	31.7127
1399679988.375	y	12.3936	3.69669	21.359	31.7127
1399679988.439	n	12.3936	3.69669	21.358	31.7127
1399679988.500	n	12.3936	3.69669	21.357	31.7127
1399679988.561	n	12.3936	3.69670	21.358	31.7127
1399679988.624	n	12.3936	3.69670	21.356	31.7128
1399679988.689	n	12.3936	3.69670	21.353	31.7128
1399679988.750	n	12.3935	3.69671	21.355	31.7129
1399679988.811	n	12.3935	3.69672	21.359	31.7130
1399679988.873	n	12.3934	3.69672	21.356	31.7131
1399679988.935	n	12.3934	3.69672	21.352	31.7131
1399679989.002	n	12.3934	3.69671	21.352	31.7130
1399679989.188	y	12.3935	3.69671	21.355	31.7129
1399679989.198	n	12.3936	3.69670	21.356	31.7128
1399679989.205	n	12.3936	3.69669	21.358	31.7126
1399679989.249	n	12.3936	3.69669	21.357	31.7126
1399679989.310	n	12.3935	3.69669	21.358	31.7127
1399679989.373	n	12.3935	3.69669	21.356	31.7128
1399679989.437	n	12.3935	3.69670	21.355	31.7128
1399679989.501	n	12.3935	3.69670	21.358	31.7129
1399679989.561	n	12.3935	3.69671	21.355	31.7129
1399679989.624	n	12.3935	3.69671	21.356	31.7129
1399679989.686	n	12.3935	3.69671	21.358	31.7129
1399679989.748	n	12.3935	3.69670	21.360	31.7129
1399679989.813	n	12.3935	3.69670	21.361	31.7129
1399679989.876	n	12.3935	3.69670	21.359	31.7129
1399679989.936	n	12.3935	3.69670	21.359	31.7128
1399679989.998	n	12.3935	3.69669	21.362	31.7128
1399679990.060	n	12.3935	3.69670	21.360	31.7128
1399679990.124	n	12.3935	3.69671	21.359	31.7130
1399679990.188	n	12.3935	3.69672	21.364	31.7130
1399679990.247	n	12.3935	3.69672	21.362	31.7130
1399679990.312	n	12.3935	3.69671	21.365	31.7129
1399679990.375	n	12.3934	3.69670	21.365	31.7128
1399679990.439	n	12.3934	3.69670	21.367	31.7129
1399679990.500	n	12.3933	3.69670	21.364	31.7130
1399679990.561	n	12.3933	3.69670	21.368	31.7130
1399679990.624	n	12.3933	3.69670	21.369	31.7130
1399679990.687	n	12.3933	3.69670	21.368	31.7129
1399679990.749	n	12.3934	3.69669	21.368	31.7128
1399679990.810	n	12.3934	3.69669	21.369	31.7128
1399679990.872	n	12.3934	3.69669	21.371	31.7129
1399679990.938	n	12.3933	3.69670	21.373	31.7130
1399679990.998	n	12.3933	3.69670	21.371	31.7130
1399679991.061	n	12.3932	3.69670	21.373	31.7131
1399679991.124	n	12.3932	3.69670	21.371	31.7131
1399679991.188	n	12.3932	3.69670	21.369	31.7131
1399679991.250	n	12.3932	3.69671	21.371	31.7132
1399679991.311	n	12.3932	3.69672	21.370	31.7133
1399679991.373	n	12.3932	3.69672	21.368	31.7133
1399679991.436	n	12.3932	3.69671	21.369	31.7132
1399679991.499	n	12.3932	3.69671	21.369	31.7132
1399679991.561	n	12.3931	3.69670	21.367	31.7132
1399679991.624	n	12.3931	3.69670	21.368	31.7132
1399679991.686	n	12.3931	3.69670	21.365	31.7132
1399679991.749	n	12.3931	3.69671	21.363	31.7133
1399679991.843	n	12.3930	3.69671	21.359	31.7133
1399679991.873	n	12.3930	3.69670	21.359	31.7133
1399679991.936	n	12.3929	3.69670	21.355	31.7133
1399679992.000	n	12.3929	3.69670	21.351	31.7133
1399679992.075	y	12.3929	3.69670	21.347	31.7134
1399679992.123	n	12.3928	3.69670	21.341	31.7134
1399679992.188	n	12.3928	3.69670	21.338	31.7135
1399679992.249	n	12.3928	3.69670	21.337	31.7134
1399679992.310	n	12.3927	3.69669	21.331	31.7133
1399679992.374	y	12.3927	3.69669	21.324	31.7134
1399679992.438	n	12.3927	3.69669	21.316	31.7134
1399679992.497	n	12.3927	3.69670	21.311	31.7135
1399679992.574	n	12.3927	3.69670	21.301	31.7136
