Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11239999.PPB
Processed: 07/18/2014 12:27:58
Using Version: 1.11
Device: CTD
Start Date: 05/03/2014
Timestamp (s)	Suspect Timestamp	Temperature	Conductivity	Pressure	Salinity
1399161582.809	y	12.1646	3.67130	23.686	31.6625
1399161582.871	n	12.1646	3.67127	23.685	31.6623
1399161582.933	n	12.1646	3.67127	23.687	31.6622
1399161582.997	n	12.1646	3.67130	23.686	31.6626
1399161583.060	n	12.1646	3.67127	23.685	31.6623
1399161583.121	n	12.1647	3.67127	23.695	31.6622
1399161583.186	n	12.1649	3.67132	23.700	31.6624
1399161583.249	n	12.1646	3.67129	23.687	31.6624
1399161583.311	n	12.1647	3.67129	23.689	31.6624
1399161583.374	n	12.1647	3.67130	23.692	31.6624
1399161583.437	n	12.1647	3.67130	23.695	31.6624
1399161583.498	n	12.1647	3.67131	23.700	31.6625
1399161583.561	n	12.1647	3.67131	23.706	31.6625
1399161583.623	n	12.1647	3.67132	23.711	31.6627
1399161583.686	n	12.1647	3.67133	23.718	31.6627
1399161583.748	n	12.1647	3.67133	23.726	31.6628
1399161583.811	n	12.1647	3.67132	23.736	31.6627
1399161583.874	n	12.1646	3.67131	23.747	31.6626
1399161583.936	n	12.1645	3.67129	23.756	31.6625
1399161584.000	n	12.1644	3.67129	23.767	31.6626
1399161584.060	n	12.1643	3.67130	23.783	31.6627
1399161584.122	n	12.1642	3.67132	23.795	31.6630
1399161584.186	n	12.1642	3.67133	23.806	31.6631
1399161584.248	n	12.1642	3.67133	23.823	31.6631
1399161584.311	n	12.1642	3.67132	23.838	31.6630
1399161585.331	n	12.1642	3.67131	23.851	31.6629
1399161585.345	n	12.1641	3.67130	23.867	31.6629
1399161585.364	n	12.1641	3.67131	23.881	31.6629
1399161585.372	n	12.1641	3.67131	23.897	31.6630
1399161585.384	n	12.1641	3.67132	23.917	31.6630
1399161585.391	n	12.1641	3.67132	23.935	31.6631
1399161585.397	n	12.1640	3.67131	23.954	31.6630
1399161585.404	n	12.1640	3.67130	23.971	31.6629
1399161585.410	n	12.1640	3.67129	23.989	31.6629
1399161585.417	n	12.1639	3.67129	24.011	31.6628
1399161585.424	n	12.1639	3.67129	24.031	31.6629
1399161585.430	n	12.1639	3.67129	24.049	31.6629
1399161585.438	n	12.1640	3.67129	24.071	31.6628
1399161585.445	n	12.1640	3.67128	24.093	31.6627
1399161585.452	n	12.1640	3.67127	24.112	31.6626
1399161585.458	n	12.1639	3.67127	24.136	31.6626
1399161585.464	n	12.1639	3.67127	24.153	31.6626
1399161585.471	n	12.1639	3.67127	24.173	31.6627
1399161585.498	n	12.1638	3.67127	24.196	31.6627
1399161585.561	n	12.1638	3.67127	24.216	31.6627
1399161585.623	n	12.1639	3.67127	24.237	31.6626
1399161585.686	n	12.1639	3.67127	24.257	31.6626
1399161585.749	n	12.1639	3.67127	24.282	31.6626
1399161585.811	n	12.1638	3.67127	24.301	31.6626
1399161585.874	n	12.1638	3.67127	24.323	31.6627
1399161585.935	n	12.1637	3.67127	24.340	31.6627
1399161585.998	n	12.1637	3.67127	24.363	31.6627
1399161586.061	n	12.1637	3.67127	24.384	31.6627
1399161586.122	n	12.1637	3.67126	24.404	31.6626
1399161586.187	n	12.1638	3.67125	24.419	31.6625
1399161586.248	n	12.1638	3.67124	24.440	31.6624
1399161586.311	n	12.1638	3.67124	24.462	31.6623
1399161586.379	n	12.1638	3.67124	24.476	31.6623
1399161586.437	n	12.1638	3.67125	24.492	31.6624
1399161586.499	n	12.1638	3.67126	24.512	31.6625
1399161586.560	n	12.1638	3.67126	24.533	31.6624
1399161586.623	n	12.1638	3.67125	24.552	31.6624
1399161586.686	n	12.1638	3.67124	24.567	31.6623
1399161586.750	n	12.1638	3.67124	24.580	31.6623
1399161586.812	n	12.1638	3.67123	24.598	31.6622
1399161586.874	n	12.1638	3.67124	24.612	31.6622
1399161586.937	n	12.1638	3.67124	24.628	31.6622
1399161586.999	n	12.1639	3.67124	24.645	31.6621
1399161587.062	n	12.1639	3.67123	24.656	31.6621
1399161587.124	n	12.1639	3.67122	24.669	31.6620
1399161587.188	n	12.1639	3.67122	24.682	31.6619
1399161587.249	n	12.1638	3.67121	24.697	31.6619
1399161587.311	n	12.1638	3.67122	24.708	31.6620
1399161587.375	n	12.1638	3.67122	24.717	31.6620
1399161587.435	n	12.1638	3.67122	24.729	31.6620
1399161587.499	n	12.1638	3.67122	24.738	31.6620
1399161587.561	n	12.1638	3.67122	24.749	31.6620
1399161587.625	n	12.1639	3.67121	24.757	31.6619
1399161587.687	n	12.1639	3.67121	24.764	31.6618
1399161587.749	n	12.1639	3.67121	24.776	31.6618
1399161587.811	n	12.1639	3.67121	24.783	31.6618
1399161587.873	n	12.1640	3.67121	24.786	31.6618
1399161587.935	n	12.1639	3.67122	24.790	31.6619
1399161587.999	n	12.1639	3.67122	24.793	31.6619
1399161588.061	n	12.1639	3.67122	24.799	31.6619
1399161588.124	n	12.1639	3.67122	24.801	31.6619
1399161588.186	n	12.1639	3.67122	24.804	31.6619
1399161588.249	n	12.1639	3.67121	24.806	31.6618
1399161588.311	n	12.1639	3.67121	24.810	31.6618
1399161588.375	n	12.1639	3.67120	24.808	31.6617
1399161588.438	n	12.1639	3.67119	24.809	31.6616
1399161588.499	y	12.1639	3.67119	24.808	31.6616
1399161588.562	n	12.1639	3.67120	24.802	31.6617
1399161588.624	n	12.1639	3.67120	24.801	31.6617
1399161588.685	n	12.1639	3.67121	24.799	31.6617
1399161589.019	y	12.1640	3.67121	24.797	31.6617
1399161589.026	n	12.1640	3.67121	24.790	31.6617
1399161589.032	n	12.1640	3.67120	24.785	31.6616
1399161589.038	n	12.1640	3.67120	24.780	31.6616
