Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11284999.PPB
Processed: 07/18/2014 12:28:05
Using Version: 1.11
Device: CTD
Start Date: 05/08/2014
Timestamp (s)	Suspect Timestamp	Temperature	Conductivity	Pressure	Salinity
1399550382.684	y	11.7514	3.66649	22.085	31.9693
1399550382.746	n	11.7511	3.66647	22.086	31.9695
1399550382.809	n	11.7511	3.66652	22.086	31.9700
1399550382.873	n	11.7511	3.66649	22.085	31.9696
1399550382.936	n	11.7511	3.66647	22.086	31.9695
1399550382.997	n	11.7511	3.66652	22.087	31.9700
1399550383.057	n	11.7512	3.66647	22.087	31.9695
1399550383.123	n	11.7511	3.66650	22.086	31.9697
1399550383.184	n	11.7511	3.66650	22.084	31.9698
1399550383.248	n	11.7511	3.66650	22.086	31.9697
1399550383.311	n	11.7511	3.66650	22.087	31.9697
1399550383.373	n	11.7511	3.66650	22.087	31.9697
1399550383.436	n	11.7511	3.66649	22.086	31.9697
1399550383.498	n	11.7511	3.66649	22.088	31.9696
1399550383.561	n	11.7510	3.66649	22.088	31.9697
1399550383.624	n	11.7510	3.66649	22.087	31.9698
1399550383.685	n	11.7509	3.66650	22.089	31.9700
1399550383.748	n	11.7509	3.66651	22.088	31.9700
1399550383.810	n	11.7509	3.66651	22.089	31.9700
1399550383.874	n	11.7510	3.66651	22.091	31.9700
1399550383.937	n	11.7510	3.66650	22.088	31.9699
1399550383.998	n	11.7509	3.66650	22.089	31.9699
1399550384.061	n	11.7508	3.66650	22.092	31.9700
1399550384.125	n	11.7507	3.66649	22.092	31.9700
1399550384.185	n	11.7507	3.66648	22.096	31.9700
1399550385.367	n	11.7507	3.66648	22.094	31.9700
1399550385.388	n	11.7508	3.66648	22.094	31.9699
1399550385.407	n	11.7508	3.66649	22.097	31.9700
1399550385.422	n	11.7507	3.66649	22.098	31.9700
1399550385.429	n	11.7507	3.66649	22.098	31.9700
1399550385.436	n	11.7506	3.66648	22.100	31.9700
1399550385.443	n	11.7506	3.66649	22.101	31.9700
1399550385.450	n	11.7507	3.66649	22.101	31.9700
1399550385.457	n	11.7507	3.66650	22.104	31.9701
1399550385.463	n	11.7507	3.66650	22.105	31.9700
1399550385.469	n	11.7508	3.66649	22.107	31.9700
1399550385.475	n	11.7508	3.66648	22.109	31.9699
1399550385.480	n	11.7507	3.66648	22.113	31.9699
1399550385.485	n	11.7507	3.66649	22.111	31.9700
1399550385.491	n	11.7507	3.66650	22.114	31.9701
1399550385.496	n	11.7506	3.66650	22.115	31.9702
1399550385.501	n	11.7506	3.66651	22.115	31.9702
1399550385.506	n	11.7506	3.66650	22.118	31.9702
1399550385.511	n	11.7506	3.66650	22.114	31.9702
1399550385.516	n	11.7506	3.66649	22.118	31.9701
1399550385.521	n	11.7506	3.66648	22.123	31.9700
1399550385.559	n	11.7506	3.66648	22.122	31.9700
1399550385.624	n	11.7505	3.66648	22.123	31.9701
1399550385.684	n	11.7505	3.66648	22.125	31.9700
1399550385.748	n	11.7505	3.66647	22.129	31.9700
1399550385.810	n	11.7505	3.66647	22.130	31.9700
1399550385.873	n	11.7505	3.66647	22.131	31.9700
1399550385.936	n	11.7504	3.66648	22.133	31.9701
1399550385.999	n	11.7504	3.66648	22.133	31.9702
1399550386.061	n	11.7504	3.66648	22.139	31.9702
1399550386.123	n	11.7504	3.66647	22.137	31.9701
1399550386.186	n	11.7504	3.66648	22.139	31.9701
1399550386.247	n	11.7504	3.66649	22.142	31.9702
1399550386.310	n	11.7504	3.66650	22.140	31.9703
1399550386.372	n	11.7505	3.66650	22.146	31.9703
1399550386.438	n	11.7505	3.66651	22.145	31.9703
1399550386.499	n	11.7505	3.66651	22.147	31.9704
1399550386.560	n	11.7505	3.66651	22.150	31.9704
1399550386.622	n	11.7504	3.66652	22.153	31.9705
1399550386.687	n	11.7504	3.66651	22.150	31.9705
1399550386.749	n	11.7504	3.66651	22.153	31.9704
1399550386.812	n	11.7504	3.66651	22.159	31.9704
1399550386.872	n	11.7504	3.66651	22.157	31.9704
1399550386.937	n	11.7504	3.66651	22.161	31.9704
1399550386.998	n	11.7504	3.66650	22.160	31.9704
1399550387.061	n	11.7503	3.66649	22.164	31.9703
1399550387.125	n	11.7503	3.66649	22.166	31.9703
1399550387.185	n	11.7503	3.66649	22.172	31.9703
1399550387.248	n	11.7503	3.66650	22.173	31.9705
1399550387.310	n	11.7503	3.66651	22.174	31.9705
1399550387.374	n	11.7503	3.66651	22.178	31.9705
1399550387.435	n	11.7503	3.66650	22.179	31.9704
1399550387.498	n	11.7502	3.66650	22.179	31.9704
1399550387.561	n	11.7502	3.66651	22.180	31.9706
1399550387.624	n	11.7502	3.66652	22.182	31.9707
1399550387.685	n	11.7502	3.66652	22.183	31.9707
1399550387.747	n	11.7502	3.66651	22.182	31.9706
1399550387.809	n	11.7502	3.66650	22.184	31.9705
1399550387.874	n	11.7503	3.66650	22.188	31.9704
1399550387.935	n	11.7503	3.66650	22.188	31.9705
1399550387.997	n	11.7503	3.66651	22.191	31.9706
1399550388.059	n	11.7503	3.66652	22.192	31.9706
1399550388.123	n	11.7503	3.66652	22.190	31.9706
1399550388.187	n	11.7503	3.66652	22.189	31.9706
1399550388.247	n	11.7502	3.66651	22.193	31.9706
1399550388.311	n	11.7502	3.66651	22.196	31.9706
1399550388.379	y	11.7502	3.66651	22.197	31.9706
1399550388.436	n	11.7501	3.66651	22.195	31.9706
1399550388.497	n	11.7501	3.66651	22.199	31.9706
1399550388.559	n	11.7501	3.66650	22.201	31.9706
1399550388.624	n	11.7501	3.66649	22.201	31.9705
1399550388.685	n	11.7501	3.66648	22.199	31.9705
1399550388.748	n	11.7501	3.66648	22.201	31.9705
1399550388.810	n	11.7501	3.66649	22.203	31.9705
1399550388.875	n	11.7501	3.66650	22.205	31.9706
1399550388.936	n	11.7501	3.66651	22.205	31.9707
1399550389.063	y	11.7500	3.66651	22.203	31.9708
1399550389.069	n	11.7500	3.66652	22.205	31.9709
1399550389.125	n	11.7499	3.66652	22.207	31.9709
1399550389.186	n	11.7499	3.66652	22.209	31.9709
1399550389.248	n	11.7499	3.66652	22.210	31.9709
1399550389.310	n	11.7499	3.66652	22.211	31.9709
1399550389.372	n	11.7500	3.66652	22.210	31.9709
1399550389.437	n	11.7500	3.66651	22.210	31.9708
1399550389.498	n	11.7500	3.66650	22.208	31.9707
1399550389.560	n	11.7500	3.66650	22.207	31.9706
1399550389.622	n	11.7500	3.66650	22.207	31.9706
1399550389.686	n	11.7500	3.66651	22.208	31.9707
1399550389.748	n	11.7500	3.66653	22.207	31.9709
1399550389.811	n	11.7500	3.66653	22.208	31.9710
1399550389.874	n	11.7500	3.66654	22.205	31.9710
1399550389.935	n	11.7500	3.66654	22.204	31.9710
1399550389.999	n	11.7500	3.66653	22.204	31.9710
1399550390.061	n	11.7500	3.66653	22.202	31.9710
1399550390.123	n	11.7500	3.66653	22.202	31.9710
1399550390.184	n	11.7499	3.66653	22.200	31.9710
1399550390.249	n	11.7499	3.66652	22.195	31.9709
1399550390.311	n	11.7499	3.66651	22.195	31.9708
1399550390.373	n	11.7498	3.66650	22.195	31.9708
1399550390.437	n	11.7498	3.66651	22.196	31.9709
1399550390.499	n	11.7499	3.66653	22.196	31.9710
1399550390.561	n	11.7499	3.66654	22.192	31.9711
1399550390.623	n	11.7499	3.66654	22.193	31.9712
1399550390.687	n	11.7499	3.66654	22.191	31.9711
1399550390.748	n	11.7499	3.66654	22.187	31.9711
1399550390.811	n	11.7499	3.66654	22.185	31.9712
1399550390.873	n	11.7498	3.66655	22.186	31.9712
1399550390.938	n	11.7498	3.66654	22.186	31.9712
1399550390.998	n	11.7498	3.66654	22.186	31.9712
1399550391.060	n	11.7498	3.66653	22.180	31.9711
1399550391.123	n	11.7499	3.66653	22.177	31.9711
1399550391.185	n	11.7498	3.66653	22.175	31.9711
1399550391.248	n	11.7498	3.66653	22.174	31.9712
1399550391.310	n	11.7497	3.66653	22.174	31.9712
1399550391.372	n	11.7497	3.66653	22.172	31.9712
1399550391.436	n	11.7497	3.66653	22.171	31.9712
1399550391.497	n	11.7497	3.66653	22.167	31.9712
1399550391.561	n	11.7498	3.66653	22.164	31.9712
1399550391.622	n	11.7498	3.66653	22.163	31.9711
1399550391.687	n	11.7498	3.66652	22.160	31.9711
1399550391.747	n	11.7497	3.66653	22.156	31.9712
1399550391.810	n	11.7496	3.66653	22.154	31.9713
1399550391.872	n	11.7496	3.66653	22.151	31.9714
1399550391.936	n	11.7495	3.66654	22.144	31.9715
1399550391.998	n	11.7495	3.66654	22.140	31.9715
1399550392.074	y	11.7496	3.66654	22.140	31.9715
1399550392.122	n	11.7496	3.66655	22.138	31.9715
1399550392.185	n	11.7496	3.66655	22.132	31.9716
1399550392.248	n	11.7495	3.66655	22.129	31.9716
1399550392.311	n	11.7495	3.66654	22.123	31.9716
1399550392.372	n	11.7495	3.66654	22.121	31.9716
1399550392.437	n	11.7494	3.66654	22.114	31.9715
1399550392.498	n	11.7495	3.66653	22.112	31.9715
1399550392.560	n	11.7495	3.66654	22.106	31.9715
1399550392.624	y	11.7495	3.66654	22.099	31.9716
1399550392.685	n	11.7494	3.66654	22.095	31.9716
1399550392.748	n	11.7494	3.66655	22.088	31.9717
1399550392.810	n	11.7493	3.66655	22.085	31.9718
1399550392.880	n	11.7493	3.66655	22.077	31.9718
1399550392.936	n	11.7493	3.66655	22.072	31.9718
1399550392.998	n	11.7493	3.66655	22.065	31.9719
1399550393.061	n	11.7493	3.66655	22.058	31.9718
1399550393.124	n	11.7493	3.66654	22.051	31.9718
1399550393.186	y	11.7493	3.66654	22.045	31.9717
1399550393.400	n	11.7492	3.66653	22.041	31.9716
1399550393.412	n	11.7492	3.66653	22.034	31.9717
1399550393.419	n	11.7492	3.66654	22.029	31.9718
1399550393.435	n	11.7492	3.66654	22.023	31.9718
1399550393.497	n	11.7492	3.66654	22.012	31.9718
1399550393.560	n	11.7492	3.66654	22.005	31.9719
1399550393.623	n	11.7491	3.66654	22.001	31.9719
1399550393.684	n	11.7491	3.66654	21.992	31.9719
1399550393.747	n	11.7490	3.66655	21.983	31.9721
1399550393.810	n	11.7490	3.66656	21.976	31.9722
1399550393.873	n	11.7490	3.66656	21.966	31.9722
1399550393.936	n	11.7490	3.66656	21.958	31.9722
1399550393.998	n	11.7490	3.66655	21.950	31.9722
1399550394.060	n	11.7490	3.66655	21.942	31.9721
1399550394.123	n	11.7489	3.66654	21.935	31.9721
1399550394.184	n	11.7489	3.66654	21.924	31.9721
1399550394.247	n	11.7488	3.66653	21.914	31.9721
1399550394.310	n	11.7488	3.66654	21.901	31.9722
1399550394.374	n	11.7488	3.66655	21.897	31.9723
1399550394.437	n	11.7487	3.66656	21.886	31.9724
1399550394.497	n	11.7487	3.66655	21.877	31.9724
1399550394.561	n	11.7487	3.66654	21.869	31.9724
1399550394.918	n	11.7486	3.66654	21.856	31.9724
1399550394.924	n	11.7486	3.66654	21.849	31.9724
1399550394.932	n	11.7486	3.66655	21.840	31.9725
1399550394.938	n	11.7485	3.66656	21.828	31.9727
1399550394.944	n	11.7484	3.66656	21.815	31.9727
1399550394.949	n	11.7484	3.66656	21.806	31.9728
1399550394.998	n	11.7483	3.66656	21.797	31.9728
1399550395.061	n	11.7483	3.66654	21.788	31.9727
1399550395.122	n	11.7483	3.66654	21.775	31.9726
1399550395.185	n	11.7484	3.66654	21.764	31.9726
1399550395.247	n	11.7484	3.66654	21.754	31.9726
1399550395.310	n	11.7484	3.66655	21.744	31.9727
1399550395.373	n	11.7484	3.66655	21.734	31.9727
1399550395.436	n	11.7483	3.66654	21.722	31.9727
1399550395.498	n	11.7483	3.66654	21.708	31.9727
1399550395.560	n	11.7483	3.66655	21.694	31.9729
1399550395.625	y	11.7483	3.66655	21.683	31.9729
1399550395.687	n	11.7483	3.66656	21.674	31.9729
1399550395.748	n	11.7483	3.66655	21.660	31.9729
1399550395.810	n	11.7483	3.66654	21.651	31.9727
1399550395.872	n	11.7482	3.66654	21.637	31.9728
1399550395.935	n	11.7481	3.66654	21.620	31.9729
1399550395.997	n	11.7481	3.66655	21.610	31.9730
1399550396.059	n	11.7481	3.66655	21.600	31.9731
1399550396.123	n	11.7481	3.66656	21.583	31.9731
1399550396.184	n	11.7481	3.66655	21.571	31.9731
1399550396.248	n	11.7480	3.66656	21.561	31.9732
1399550396.310	n	11.7480	3.66655	21.549	31.9732
1399550396.372	n	11.7480	3.66656	21.535	31.9732
1399550396.435	n	11.7481	3.66656	21.521	31.9731
1399550396.498	n	11.7481	3.66656	21.506	31.9731
1399550396.561	n	11.7482	3.66656	21.492	31.9731
1399550396.623	n	11.7482	3.66657	21.481	31.9731
1399550396.687	n	11.7483	3.66657	21.469	31.9731
1399550396.748	n	11.7484	3.66657	21.453	31.9730
1399550396.810	n	11.7485	3.66656	21.441	31.9729
1399550396.873	n	11.7485	3.66655	21.427	31.9727
1399550396.938	n	11.7486	3.66654	21.411	31.9726
1399550396.997	n	11.7486	3.66653	21.397	31.9725
1399550397.060	n	11.7487	3.66653	21.381	31.9724
1399550397.124	n	11.7488	3.66653	21.367	31.9724
1399550397.184	n	11.7489	3.66653	21.359	31.9723
1399550397.248	n	11.7490	3.66653	21.342	31.9722
1399550397.311	n	11.7491	3.66654	21.327	31.9722
1399550397.373	n	11.7492	3.66655	21.313	31.9723
1399550397.439	y	11.7493	3.66657	21.296	31.9723
1399550397.604	n	11.7494	3.66657	21.284	31.9723
1399550397.610	n	11.7495	3.66657	21.269	31.9721
1399550397.624	n	11.7496	3.66655	21.257	31.9719
1399550397.684	n	11.7497	3.66655	21.241	31.9718
